bait_id	bait_class	clade_id	genome_id	tier	cohort	member_prophage_id	member_source_accession	contig	start	end	length_bp	module	phrog	gene_annot	gene_start	gene_end	partition_a	partition_b	breakpoint	occurrence_a	occurrence_b	co_occurrence_count	observed_adjacency_count	adjacency_observed	partition_a_coords	partition_b_coords	seq_sha256	n_kmers_total	n_kmers_unique_canonical	n_ambiguous	n_low_complexity	n_host_like	n_internal_dup	cross_bait_max_shared_frac	n_usable_kmers	gc_frac	expected_behavior	notes
NTMBAIT_0_0032_JUNCTION_02	junction	0_0032	ntm2_0_0032_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0032_ML	1774	2773	1000	partition_junction					18	49	2274	8	8	8	0	no	1419-2273	2274-3252	dc018ea7ed8fbd5db64fef884a289774111733bf06343df632992d27249f30fd	970	970	0	0	76	0	0.0	894	0.563
NTMBAIT_0_0032_JUNCTION_03	junction	0_0032	ntm2_0_0032_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0032_ML	27413	28412	1000	partition_junction					23	19	27913	8	8	8	0	no	27885-27912	27913-28818	f1d630674a6e1a6d8b235cbc7f757b7e6b1641c1ef511228aaa3fd995f6159c8	970	970	0	0	60	0	0.0093	910	0.578
NTMBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	0_0000	ntm2_0_0000_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_900138355.1_11893_7_48_genomic_prophage2	GCA_900138355.1	GCA_900138355.1_11893_7_48_genomic_prophage2	13227	14426	1200	member_midpoint															0995d866bc6444c5a1b9c197fbc2dbdeb8c67e0f74b7431bd779151fb0bd0b60	1170	1170	0	0	0	0	0.2111	1170	0.6258
NTMBAIT_0_0000_MEMBER_INTERIOR_02	member_interior	0_0000	ntm2_0_0000_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_900141045.1_10702_1_66_genomic_prophage6	GCA_900141045.1	GCA_900141045.1_10702_1_66_genomic_prophage6	12503	13702	1200	member_midpoint															51ec814d39aa54853e810921830f7bd1ca2dd5877b6a344bb100fc3811fe2723	1170	1170	0	0	0	0	0.0513	1170	0.6658
NTMBAIT_0_0006_MEMBER_INTERIOR_01	member_interior	0_0006	ntm2_0_0006_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_900132875.1_11861_7_83_genomic_prophage1	GCA_900132875.1	GCA_900132875.1_11861_7_83_genomic_prophage1	13601	14800	1200	member_midpoint															f20a0eef20292afe3ef84c3c4cd38440b757f82da64a3e978444d41a663130b3	1170	1170	0	0	0	0	0.0	1170	0.6083
NTMBAIT_0_0006_MEMBER_INTERIOR_02	member_interior	0_0006	ntm2_0_0006_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_900141075.1_10702_1_72_genomic_prophage1	GCA_900141075.1	GCA_900141075.1_10702_1_72_genomic_prophage1	7195	8394	1200	member_midpoint															dbd7d3bc4861d4b7ddb11f3764d22db16f16127f3e9e63f6bd0f8b503566bc43	1170	1170	0	0	78	0	0.0171	1092	0.615
NTMBAIT_0_0021_MEMBER_INTERIOR_02	member_interior	0_0021	ntm2_0_0021_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_900136475.1_10208_3_69_genomic_prophage3	GCA_900136475.1	GCA_900136475.1_10208_3_69_genomic_prophage3	21272	22471	1200	member_midpoint															b417d94398152f54c99842ff1ff2bcf473ca20f5c48b77238d526f58acf0617f	1170	1170	0	0	0	0	0.0	1170	0.6342
NTMBAIT_0_0023_MEMBER_INTERIOR_01	member_interior	0_0023	ntm2_0_0023_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_001853945.1_ASM185394v1_genomic_prophage3	GCA_001853945.1	GCA_001853945.1_ASM185394v1_genomic_prophage3	9378	10577	1200	member_midpoint															9054c438d253e542315f5e06989b1fdb6403da0d6fe0903bfd73fc56ab0baba1	1170	1170	0	0	44	0	0.0	1126	0.5825
NTMBAIT_0_0023_MEMBER_INTERIOR_02	member_interior	0_0023	ntm2_0_0023_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_016446375.1_ASM1644637v1_genomic_prophage1	GCA_016446375.1	GCA_016446375.1_ASM1644637v1_genomic_prophage1	17260	18459	1200	member_midpoint															bd02fcf2ec280bbe5e6cec265946c8d4dbd1b02492293db6bd657a89e207aec4	1170	1170	0	0	5	0	0.0	1165	0.585
NTMBAIT_0_0038_MEMBER_INTERIOR_01	member_interior	0_0038	ntm2_0_0038_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_002013895.1_ASM201389v1_genomic_prophage3	GCA_002013895.1	GCA_002013895.1_ASM201389v1_genomic_prophage3	17167	18366	1200	member_midpoint															d020a3010a891dd3cc8ea2e54576d78102cfe1241284e06f7b276a3830989b3c	1170	1170	0	0	0	0	0.0	1170	0.645
NTMBAIT_0_0038_MEMBER_INTERIOR_02	member_interior	0_0038	ntm2_0_0038_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_002013895.1_ASM201389v1_genomic_prophage1	GCA_002013895.1	GCA_002013895.1_ASM201389v1_genomic_prophage1	20655	21854	1200	member_midpoint															524f04da21c1ea417da212d858bcca77caa16d5a6f5171d0fcf2c3ae2a58fed1	1170	1170	0	0	0	0	0.0	1170	0.6675
NTMBAIT_0_0049_MEMBER_INTERIOR_01	member_interior	0_0049	ntm2_0_0049_ML	A_strong_candidate	ntm2_ml_reconstructed	GCF_000270965.1_ASM27096v1_genomic_prophage2	GCF_000270965.1	GCF_000270965.1_ASM27096v1_genomic_prophage2	19262	20461	1200	member_midpoint															0762f21e508c6edeec43447be669776b3c2002f5cc2784a9b2632193ed2b4cbd	1170	1170	0	0	0	0	0.4017	1170	0.6733
NTMBAIT_0_0063_MEMBER_INTERIOR_01	member_interior	0_0063	ntm2_0_0063_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_900131525.1_11893_6_44_genomic_prophage2	GCA_900131525.1	GCA_900131525.1_11893_6_44_genomic_prophage2	19823	21022	1200	member_midpoint															18182a2aca0d0f1d6f5aeb2b177575b119b5d1c7e3eda48aaa5464491081516e	1170	1170	0	0	0	0	0.4017	1170	0.6358
NTMBAIT_0_0066_MEMBER_INTERIOR_01	member_interior	0_0066	ntm2_0_0066_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_046269265.1_ASM4626926v1_genomic_prophage4	GCA_046269265.1	GCA_046269265.1_ASM4626926v1_genomic_prophage4	20006	21205	1200	member_midpoint															f491dc60191c2d88c72f63b2270da33e322a7ea597bfe6707ec444a3e6e13a33	1170	1170	0	0	0	0	0.0	1170	0.6358
NTMBAIT_0_0077_MEMBER_INTERIOR_01	member_interior	0_0077	ntm2_0_0077_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_002013385.1_ASM201338v1_genomic_prophage2	GCA_002013385.1	GCA_002013385.1_ASM201338v1_genomic_prophage2	16666	17865	1200	member_midpoint															4041914a5fa2d67b2982e7d7087ffd5ad8e04e40cd01e236483fc1709301c814	1170	1170	0	0	0	0	0.0	1170	0.6567
NTMBAIT_0_0085_MEMBER_INTERIOR_01	member_interior	0_0085	ntm2_0_0085_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_900133475.1_10625_4_76_genomic_prophage5	GCA_900133475.1	GCA_900133475.1_10625_4_76_genomic_prophage5	21326	22525	1200	member_midpoint															157670c265e41ab43b5a0403e38a0742b8d92f0133443c0f7f16ebc28afdc1aa	1170	1170	0	0	3	0	0.4359	1167	0.6608
NTMBAIT_0_0169_MEMBER_INTERIOR_01	member_interior	0_0169	ntm2_0_0169_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_002013825.1_ASM201382v1_genomic_prophage3	GCA_002013825.1	GCA_002013825.1_ASM201382v1_genomic_prophage3	22086	23285	1200	member_midpoint															d66663c713c0e86bc8cb5416a24771ff07ff0158f26991f663b3f19b10c7d794	1170	1170	0	0	0	0	0.0829	1170	0.615
NTMBAIT_0_0218_MEMBER_INTERIOR_02	member_interior	0_0218	ntm2_0_0218_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_048287075.1_ASM4828707v1_genomic_prophage4	GCA_048287075.1	GCA_048287075.1_ASM4828707v1_genomic_prophage4	16206	17405	1200	member_midpoint															2e94c923b333a7eb917717eb2e2781856cabcf4e27c7b77b9dad1eefcdc1c88c	1170	1170	0	0	0	0	0.3214	1170	0.6475
NTMBAIT_0_0219_MEMBER_INTERIOR_01	member_interior	0_0219	ntm2_0_0219_ML	A_strong_candidate	ntm2_ml_reconstructed	GCA_053483515.1_ASM5348351v1_genomic_prophage1	GCA_053483515.1	GCA_053483515.1_ASM5348351v1_genomic_prophage1	19711	20910	1200	member_midpoint															d8eedaa58fba10718256f51039a8cade5554057cc36246d915668ca35822a8cf	1170	1170	0	0	0	0	0.0	1170	0.6558
NTMBAIT_0_0001_MEMBER_INTERIOR_01	member_interior	0_0001	ntm2_0_0001_ML	B_moderate_candidate	ntm2_ml_reconstructed	GCA_015023815.1_ASM1502381v1_genomic_prophage1	GCA_015023815.1	GCA_015023815.1_ASM1502381v1_genomic_prophage1	13635	14834	1200	member_midpoint															4afd83870c070f0d1e6fa480c53aad9675c6aa71f29a4ba9b2c5699a437201c6	1170	1170	0	0	0	0	0.0094	1170	0.6383
NTMBAIT_0_0001_MEMBER_INTERIOR_02	member_interior	0_0001	ntm2_0_0001_ML	B_moderate_candidate	ntm2_ml_reconstructed	GCA_030341955.1_ASM3034195v1_genomic_prophage1	GCA_030341955.1	GCA_030341955.1_ASM3034195v1_genomic_prophage1	5418	6617	1200	member_midpoint															5c30fb95cda388978bb9fca418a249a3b1ee8bf9e8f833054ce2c1df2c6c2250	1170	1170	0	0	0	0	0.0	1170	0.6333
NTMBAIT_0_0024_MEMBER_INTERIOR_02	member_interior	0_0024	ntm2_0_0024_ML	B_moderate_candidate	ntm2_ml_reconstructed	GCA_001296325.1_ASM129632v1_genomic_prophage3	GCA_001296325.1	GCA_001296325.1_ASM129632v1_genomic_prophage3	23844	25043	1200	member_midpoint															78a93b10e6aef96081e40380a131c6a639d975a2ea318f00ce16489187d20f80	1170	1170	0	0	0	0	0.0239	1170	0.6617
NTMBAIT_0_0025_MEMBER_INTERIOR_01	member_interior	0_0025	ntm2_0_0025_ML	B_moderate_candidate	ntm2_ml_reconstructed	GCA_049066685.1_ASM4906668v1_genomic_prophage2	GCA_049066685.1	GCA_049066685.1_ASM4906668v1_genomic_prophage2	10190	11389	1200	member_midpoint															cc5511e4b630e45d543ca4d61d54b878bf8f345294abb6c74fa3a06fdd1067b0	1170	1170	0	0	0	0	0.0	1170	0.6483
NTMBAIT_0_0032_MEMBER_INTERIOR_01	member_interior	0_0032	ntm2_0_0032_ML	B_moderate_candidate	ntm2_ml_reconstructed	GCA_900131025.1_11861_7_59_genomic_prophage4	GCA_900131025.1	GCA_900131025.1_11861_7_59_genomic_prophage4	14334	15533	1200	member_midpoint															600b843b22d91e557059c3507ed6a6da2a0a84d34b8f4d3119685bed1df4366e	1170	1170	0	0	0	0	0.0	1170	0.5867
NTMBAIT_HOST_CONTROL_01	control_host_negative	0_0000				GCA_900138355.1_11893_7_48_genomic_prophage2	GCA_900138355.1	GCA_900138355.1#1#FVRG01000001.1	886179	887178	1000	host_control															98a8c67e8865733ea2a5ef17ef524c4061c8a62ad528c594d05aff7285a8c4f7	970	970	0	0	970	0	0.0	970	0.666	host_like	host-derived negative/filter-validation control: prophage-free stretch of a source-host contig
NTMBAIT_HOST_CONTROL_02	control_host_negative	0_0006				GCA_900132875.1_11861_7_83_genomic_prophage1	GCA_900132875.1	GCA_900132875.1#1#FSCL01000002.1	439872	440871	1000	host_control															71dbf6eb65c655861d8e7268b4794c1896bc362af15486330cb6bf96ae022b13	970	970	0	0	970	0	0.0	970	0.639	host_like	host-derived negative/filter-validation control: prophage-free stretch of a source-host contig
NTMBAIT_HOST_CONTROL_03	control_host_negative	0_0019				GCA_035967875.1_ASM3596787v1_genomic_prophage4	GCA_035967875.1	GCA_035967875.1#1#JAWKAM010000002.1	1852256	1853255	1000	host_control															2880600118f32e613ff773dbef8a054eb4917d81af78f539fe835afab3455ad5	970	970	0	0	970	0	0.0	970	0.606	host_like	host-derived negative/filter-validation control: prophage-free stretch of a source-host contig
NTMBAIT_SHUF_CONTROL_01	control_shuffled_negative	0_0000						ntm2_0_0000_ML	17561	18760	1200	markov_negative															8db03e834792aeefcbd71d8cbff0633e585d1c0da485b8efa6ce7af972dd4199	1170	1170	0	0	0	0	0.0	1170	0.6375	no_hits	source_bait=NTMBAIT_0_0000_INTERIOR_MODULE_02;seed=42;shared_panel_kmers=0;host_like_kmers=0;mono_l1=0.0217;dinuc_l1=0.0684;redraws=0
NTMBAIT_SHUF_CONTROL_02	control_shuffled_negative	0_0006						ntm2_0_0006_ML	26695	27894	1200	markov_negative															061d93f71189825f93c0ba7994c0a2e03fb0926253f17b97763e90e2433d3f76	1170	1170	0	0	0	0	0.0	1170	0.6508	no_hits	source_bait=NTMBAIT_0_0006_INTERIOR_MODULE_01;seed=43;shared_panel_kmers=0;host_like_kmers=0;mono_l1=0.0350;dinuc_l1=0.0967;redraws=0
NTMBAIT_SHUF_CONTROL_03	control_shuffled_negative	0_0019						ntm2_0_0019_ML	60713	61912	1200	markov_negative															6ab17594e72051cc321033250c11c0f889990492f71259717f7e3041c65342c8	1170	1170	0	0	0	0	0.0	1170	0.6633	no_hits	source_bait=NTMBAIT_0_0019_INTERIOR_MODULE_01;seed=44;shared_panel_kmers=0;host_like_kmers=0;mono_l1=0.0117;dinuc_l1=0.0601;redraws=0
