cohort_order	accession	storage_release_id	storage_root	source_object_relpath	source_inventory_sha256	canonical_object_relpath	canonical_inventory_sha256	reuse_status	predecessor_digest_match	row_sha256
113	GCF_900478915.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_900478915.1	7038fb7e7e8d461723711502ce6b98a77f53012ee8436fb020017767e9223ddf	canonical_objects/GCF_900478915.1	2c437c5e6c822f572f8eddb954f02926c45f9b921aef09d2f03c11c147f73a05	REUSED_PREDECESSOR_BY_DIGEST	PASS	8a06d581b3d414b4ac843c9488c69628ede21c64f9a7077719eb5f3c80f7d386
114	GCF_000457675.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_000457675.1	83b810140e2905a0f2902a96b4abefa0ce898c13958c5266bdcef189a6100c5a	canonical_objects/GCF_000457675.1	4bde1875dfe8dfb2dfbfc9ea42ad09f7cfa2cc1499fa1f72f5c7627c43d6d376	REUSED_PREDECESSOR_BY_DIGEST	PASS	c2af175a25d89efe3745353f9ab8ae331f9ab1367250014c9ef9364877c6ef49
115	GCF_001621575.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001621575.1	275182e4d8ff50f13a52451639486d9b222eb318959aa19404300d53ff77a897	canonical_objects/GCF_001621575.1	068838e3676242a7c3f93483c35d77a467c4eac5e8d8b4d07c5b7ab71c027377	REUSED_PREDECESSOR_BY_DIGEST	PASS	189d98ed6ad73bc35d46f3b61586114410e7d107b7f5f28057d2a3d557af1dfe
116	GCF_009789895.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009789895.1	834b802072d751ba4eaf44241ffe7d1760a40aacb9d4d97006af7913887216ea	canonical_objects/GCF_009789895.1	ef4268084a28cefa4d1dd8429d374c9f1b330ab594bee9e6220c92d4cdc040f5	REUSED_PREDECESSOR_BY_DIGEST	PASS	23327a0c6cd167fc153d4e30d2379e66a45821f33d2557a9469192da638480ed
117	GCF_004566835.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_004566835.1	6724b198ac888dcf3ee838af9e47c2a9d480ccf7d9c3b089d360166d00587eab	canonical_objects/GCF_004566835.1	a2bf3bd25865547836b4a659886a103f5e6aff8294a30d1c82bcf6039327c97e	REUSED_PREDECESSOR_BY_DIGEST	PASS	9c930115b0ce622719bfd4d129c6dcd8a34b5706efd6ea81ca6f5d2f75dcfdfb
118	GCF_020023255.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_020023255.1	74a62f51a8b71f3a9d29df7b8ea4eb95c5b323647cb5bcacb0d3bc6c5a191c97	canonical_objects/GCF_020023255.1	1526e34facba9e043e60ab0c60908d4e2a432405f0a7defa26f04df97b4e6249	REUSED_PREDECESSOR_BY_DIGEST	PASS	b43036394c8530f9ec6f259b9d3afda2c7171444b7c1f9a66a47bfe03f443ec0
119	GCF_002194865.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002194865.1	d111a2ba094870f660a7a3f4c939401b88b9991e2bfe1b970d553c378eff6617	canonical_objects/GCF_002194865.1	8ab50ab299b605d81566e5203927770e7bb1a5ee31294ac033e507809e891da6	REUSED_PREDECESSOR_BY_DIGEST	PASS	e393fda4b15e95fced22ff1dffd4355511843e79c8de42d59d086d17a4070c4d
120	GCF_009882745.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009882745.1	e0212d7230a703ec53a7af29e701fd600fb8ccf0fa95579805de099ea7bcbae6	canonical_objects/GCF_009882745.1	eae1d939ac51fd72f7544cf8337724a4883c0356f5cf312c8bbe7c84939b5afc	REUSED_PREDECESSOR_BY_DIGEST	PASS	f43848c8539a199b0b61a79762aa9ebe363b8abc8de6538165ca1cd62893fb89
121	GCF_003302025.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003302025.1	1a082c3fe3f058114750497b89c3e0b41bcc9765d48da741133a383ee9aafa61	canonical_objects/GCF_003302025.1	6a8bce1eafc13efa57e120ff5b832b5ef627ad0f0bb006eaa19ac1d425628cfb	REUSED_PREDECESSOR_BY_DIGEST	PASS	a2f7e7d530a34cfbd3a3f6e22c3ad1fe696bdbca32876d99b060434f3c21d27a
122	GCF_002465545.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002465545.1	d174576c35d289467f85f8e8b9939f6de4f7167cf298eb96b7d88f408a50186b	canonical_objects/GCF_002465545.1	1979fff508bb34ae38205fb591ab2a669e25ac33a743d81c7e35efd1a4ec20a1	REUSED_PREDECESSOR_BY_DIGEST	PASS	844b84b935f9ced62d3b371390ba6c34723d1a74369ac8bd27a2def13bd04c74
123	GCF_006542825.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_006542825.1	106e27bdd942c11b3b9b1d953df905241e11cb56b19b5ac461e30909a9046350	canonical_objects/GCF_006542825.1	60660a99344d56c4cce490296bb2c4061abed9b3f6ec2f579a3e1b6a2d01156b	REUSED_PREDECESSOR_BY_DIGEST	PASS	f2f50e390a38a4cd08c1e799e54007b4d934fe52ee7bb3793b5e0202a2791c38
124	GCF_009931235.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009931235.1	57de7790f91b297a586db13225f3e84ee15bb1dff680a0b7f3358c83ca0dc6b4	canonical_objects/GCF_009931235.1	a1ad5f41add4695925b14b97a6060be918fa33eaf43ee08a00fbf108c4a2d316	REUSED_PREDECESSOR_BY_DIGEST	PASS	f349eff6024e32101ea8734d3f74aa60ff7048c2c3c989415d4271e33ee6061d
125	GCF_000835055.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_000835055.1	91e025ccaaadc9eb689270a169bb35061932a557db41589625847f785d9c95fb	canonical_objects/GCF_000835055.1	c773c1d0ca70a396a2734d996bdc656ccb27ead040dd7a72c9934cb38c787cc5	REUSED_PREDECESSOR_BY_DIGEST	PASS	83483963daf00a9a9facd3589227ec21f1cdf24b7f960fab05f5f6507fcf69cb
126	GCF_003293975.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003293975.1	34cb7d8d2bfb0a2aa16cc59eca698a8e244d9254f0ac6fef5780cfbfbfb9955d	canonical_objects/GCF_003293975.1	5060b616d6e39b7e2f59778bca0f91a11878c6ea45b7148a791faf59ebfef544	REUSED_PREDECESSOR_BY_DIGEST	PASS	7378d4be26c66e9192df580619d3a2f70099a6e50c7de9df9e2d38c7eb11a69b
127	GCF_002116465.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002116465.1	3349d9e0ac3f3652c4a6f765da8b33937f1101079470c20dfada6ebaa2ce03d8	canonical_objects/GCF_002116465.1	ed48c056ede48bcd4649e6e52dd8c7390855c3e08902c0a02c340d55b2e42f67	REUSED_PREDECESSOR_BY_DIGEST	PASS	09714810e9344807c588f67517bcaa5e07ec8b25edc349a08beb42a6bdd9f31c
128	GCF_002228865.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002228865.1	46d231f0d17deaae561dce78ea130c73c8173994b9dc553f3bddaec2efe64d78	canonical_objects/GCF_002228865.1	8df566bd862e49c339da5bdca89759739c18cc7922712dcca215bdc34ce74d0d	REUSED_PREDECESSOR_BY_DIGEST	PASS	afee35d29bfbd713ad491377fac361c317730a7414591b76faa7485dddedfd1c
129	GCF_002486585.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002486585.1	d9698de8d3594d67e0703828502a31ab72e7f95c04aa109c8a314b502d26b1cb	canonical_objects/GCF_002486585.1	722826e7966c50e3fd7bde95b2a7c98165af1420a1f9d7c6e8d8bdcd1423bae8	REUSED_PREDECESSOR_BY_DIGEST	PASS	96358cc111ad6161b8c6f71909e1d8877424c1198c9bb34a9217a484a94bdfc7
130	GCF_002244095.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002244095.1	895000aceebab933b64c7587e68f539ebb4307c102884abc95af6190cfa24514	canonical_objects/GCF_002244095.1	45e925a83a5141b04c4d5c8bd215c7ec7f61af25a97a3fc153463018787464d8	REUSED_PREDECESSOR_BY_DIGEST	PASS	8d5e111e6bf30253df6aecbbc655b700fccd51689706f3580f4c42de6e5bb51f
131	GCF_001651605.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001651605.1	75a62df56022033aaf63da7141a77c25fbea5cf2f038a5853801055385e2e6f3	canonical_objects/GCF_001651605.1	64f424733f04c92e5df6f722e045e64c0d7e7366e6f0dd58dc24ba454e6ef7fc	REUSED_PREDECESSOR_BY_DIGEST	PASS	9854080eb7cfd94fff7bd178076e845cce42061254309d69c83b177f60d42515
132	GCF_019834335.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_019834335.1	5dc0440fed7fa9d1d0251a95987c2941a22ead77d4615e64922a10f0af50bb9f	canonical_objects/GCF_019834335.1	cd089e19c1b8b8d776ff26cea23ebb58b9a71ca42444520812ab1e7f3a7c6055	REUSED_PREDECESSOR_BY_DIGEST	PASS	a146223885da9f142d1cff358005a231602f57372550c673481ab44940ff59cc
133	GCF_001266305.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001266305.1	e561f1dae0d0029ab569ea8b5add509fa50f2206a4d80749cf6e6ce1c76e89c6	canonical_objects/GCF_001266305.1	e8f8787ebe5b6b18ba66dce5488a106e2a9e224c9c9d5ea13ee0654909bb4fad	REUSED_PREDECESSOR_BY_DIGEST	PASS	bfc31c83fffba6eb8e4286b159546118d8c3b369e1ca25b7ead1e7cf08930a86
134	GCF_000357825.2	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_000357825.2	62124e2de86388855087c3d83faace10d11b7ee7db81cc68cb74bacc69a89fec	canonical_objects/GCF_000357825.2	854f16893f597edb47d1749cdbd0f69d51599820af3a97b9ee62a966396baf7f	REUSED_PREDECESSOR_BY_DIGEST	PASS	3933c1e82162a9c1fb372c69e5eba4205a7f3003e9b8f63b7e2973bdc0652f45
135	GCF_009767495.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009767495.1	ad44a01fffaeac72657af0e541d2596b9f46daa972acee0800dd3b10844a40ab	canonical_objects/GCF_009767495.1	78dc52daedc104a667aa76fad17a2520f271e9fc3b9f9b14023a82579ab088b8	REUSED_PREDECESSOR_BY_DIGEST	PASS	6c2664df937ebd0a9594af3c64029073cbb22bcd98c16d3bd084b4763c253b3b
136	GCF_003988295.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003988295.1	9f4f709291ffe8edf52e396e5930a317f4bd8e944721329ce56de338a21cdc27	canonical_objects/GCF_003988295.1	bb8acc1d4cec219e8a2d538cbc74d11242d8bdc3b332bf22fdb429b94ef64a17	REUSED_PREDECESSOR_BY_DIGEST	PASS	41df0df091e8ea535cf1de94d521bbe7d641fc98c4080a9e406af086015bdbb0
137	GCF_016404405.2	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_016404405.2	06fc985ee75efe713d6ad4a051510213cd3def7d495a10a0973bc9df29f7a262	canonical_objects/GCF_016404405.2	4fd1c400e9c36f570485021ab23b4acd5d07bae053876039e7784efa371eff18	REUSED_PREDECESSOR_BY_DIGEST	PASS	11f35a275c9669d12177bbab20d88e06c844775d1a7aed2bef9f979c6e2a79af
138	GCF_009794305.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009794305.1	7e0a0a28b4301926626c29c0484ec66b46354bd1cd53d000882a50ad7c11cd23	canonical_objects/GCF_009794305.1	2f15906649e84d7782e557a18fb860d32667db362ca59f4570fa190935f12670	REUSED_PREDECESSOR_BY_DIGEST	PASS	79295b69daf035a1db15adc0ea4210dc1bdc4c1d6a84579e7deff747939df77a
139	GCF_000355215.2	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_000355215.2	f23eed1e59ff094b9296e51453fd1e5a790cc126c58441132eec55cd66038d7a	canonical_objects/GCF_000355215.2	ce17ebe6372c421daa87a5ddf6b228b3741507818decdff983ddf35f21696099	REUSED_PREDECESSOR_BY_DIGEST	PASS	0ee1ac0c2b7dd74df19bdddc2147e85e6fb6ac1f4eaffd87f8df96b29f67865e
140	GCF_001191045.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001191045.1	1ec5813938a444d940fc1fef421188670b51ce5f25bc710c0778bc4f2d7fe29d	canonical_objects/GCF_001191045.1	23c2d09285e2e741f403c0d93f9318919f5e60c08eb1dc03c8f67dc99b87c6ce	REUSED_PREDECESSOR_BY_DIGEST	PASS	542f253036054b4c85aae78dbfb63547895259aa5dd840a72fcd5d7402c8ac86
141	GCF_016403925.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_016403925.1	2e80f683af3f0febfeb4da00b94aa5c67f7c88cbc892d389edb2070d9214438a	canonical_objects/GCF_016403925.1	86e6550c4a0d4f0216f5fb55d8abc5434510efac0d8fc3918247c15f79f8b359	REUSED_PREDECESSOR_BY_DIGEST	PASS	4abb4b691649335d97fc5ab023baec02fef2cfa9c13528afd9d8f6a02fdf702d
142	GCF_013391275.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_013391275.1	29d5d9a7a8884150402a8fdb53dd0539eb79d60b20b753f07a9f675d120a0bc1	canonical_objects/GCF_013391275.1	cc11daaa17b6f5a3d2c60332d6d04d83c38a0b7f7a342bd49719f39e13a1ba51	REUSED_PREDECESSOR_BY_DIGEST	PASS	730f31840001cf608d1918d405a03f933daaa8ba67cba5be0b3e66e59fe80ced
143	GCF_003076695.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003076695.1	59c981532bc2a272e553d2897e7931ccc5a510bd0c0b2dbaabad950d56dc9da5	canonical_objects/GCF_003076695.1	1c4c630a01ac9381cd2b1607f611540936766e846993e2c17c445c7bc1b4dd26	REUSED_PREDECESSOR_BY_DIGEST	PASS	09e7da713fedeba686aa55c6edb8449db53c7eef080124b1eff8f2f5019e42f4
144	GCF_013395855.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_013395855.1	f0b2d8d94d3b631ffe208a6599c1a56c7ec62e0d9297063ba3d671ab35c4bb84	canonical_objects/GCF_013395855.1	0e83bad1d08a78907000a7dfd2341eafd60019dc58b93c89de6c6f976923bdc9	REUSED_PREDECESSOR_BY_DIGEST	PASS	f5cd170513792669407d50f31f5721848d780920690c304f25e40b7369669bc1
145	GCF_900096855.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_900096855.1	7ad34a22f87738351fd686e3b22b11b00782ec15163aca282f325625a8cc80c1	canonical_objects/GCF_900096855.1	666b55cf536783019d26f2bafd7209ce9580810a9e856f63f0fac5024d8c5a12	REUSED_PREDECESSOR_BY_DIGEST	PASS	5f818ad536816e7a55b38c4871dc7c0ae01aab7193942bf08fe51e419965a717
146	GCF_003731535.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003731535.1	d2cc2978b4d8c7e277c4bb1381bef7584619f944536f78d6a9c76abd7f9c613f	canonical_objects/GCF_003731535.1	6ade66067a4410b43e6244c71a1a41f68f4ca43434e0a113a1a39f2b9cf3d339	REUSED_PREDECESSOR_BY_DIGEST	PASS	de7cf7012542bac387ccd223d64d4a2edf2e12aadc28e1592c0c2223dedd8656
147	GCF_016103185.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_016103185.1	3e580e20628835b5290c38b061541ef0513c9bac6bfe8473ff48f64620d2af90	canonical_objects/GCF_016103185.1	27eff76dc3ef96e7e738d44b5dbdf592e8c8daf185ffa2eacafcb03363e767df	REUSED_PREDECESSOR_BY_DIGEST	PASS	d533b99cc803886b56755a27f4b672398f2af670427dab067b89cc9ea173154d
148	GCF_009393955.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009393955.1	18a9008ac8d96e607216b282b52c7bbbcdd0041ea1144072658d1c563370e1f3	canonical_objects/GCF_009393955.1	79ab5c05571a0f16e0b99e4064baf6653fe017e610982d9cfbb8e255ea296166	REUSED_PREDECESSOR_BY_DIGEST	PASS	5a1c8539649c521cfdbea22916271e3507a2ba491c5be3a6ce4809a15407aa78
149	GCF_002227115.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002227115.1	73e4894cc62eb9bec646f78177b28f4e9db49836a3d2489d86744c8a08237809	canonical_objects/GCF_002227115.1	fbce240b36ea7e360949276513d6d54568d8bc22befb0e802895aef54e57b0f7	REUSED_PREDECESSOR_BY_DIGEST	PASS	91c6b3f51c59b56e1f30fe7569370f7008fa7f128f81f60751ccadcc7fac35a3
150	GCF_002542255.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002542255.1	406449b0e3b145a1437c961f6799e48332f5e9fdf2c551aa1b281369aab85792	canonical_objects/GCF_002542255.1	e14fee55440a399dd2200fdf745b531701abc0013f414bd592358f8a72e65b99	REUSED_PREDECESSOR_BY_DIGEST	PASS	f073af7239746b7ed76e53cca8923d33bfce174ba3ee944a7c43dd2e646d613d
151	GCF_004569685.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_004569685.1	637db85b47e3475209302b6dd764699825a67a6b8da4681cab59a6d7e7c25a4c	canonical_objects/GCF_004569685.1	c394f2f1039c0b418e4e0d858c0fa5f0eed82d68fb22dc310eab3eac85a77800	REUSED_PREDECESSOR_BY_DIGEST	PASS	246599da9ba506fad3fff798ff56f723443912b4e30a70eb85b2baa57a13e22f
152	GCF_013395785.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_013395785.1	1c95a2a419f9c45c4c0fd366c5d6b551590fee216f77ee593e58c6c37514a715	canonical_objects/GCF_013395785.1	ba85bfe554ba4d103772656fc31e8f519b25b8133a4937fa6f07754d120edc0c	REUSED_PREDECESSOR_BY_DIGEST	PASS	c5d7e3438c69f2ddfa712008b68c729b133e3e0b8ec84a47ae00268023c47839
153	GCF_011404355.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_011404355.1	cd5056e2516b7ca428ebb3e2646be568bda01c3f81b94e4569f51fbcd35e70f6	canonical_objects/GCF_011404355.1	98c2bb2a42c9fc309de32457c2ab7b5036980b4b0625940a5940992625152df1	REUSED_PREDECESSOR_BY_DIGEST	PASS	7db649d2c5471b2dd4acce58861abba03325acca9e79020e1b479459059b84be
154	GCF_002228265.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002228265.1	34b2a68c912a44417086f36018492eec862144bcf8ae5e9d4afc0713dbd4b465	canonical_objects/GCF_002228265.1	7d0154b052bcc9eabd811cf2fe2dfd5b3953045744c512b5cea2bd5993ee095e	REUSED_PREDECESSOR_BY_DIGEST	PASS	64d1cfa08a320e2efca380097ab9934e803adce13b074357f7e229c74b497e05
155	GCF_004523615.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_004523615.1	22f02aabbe618ba088ff2ea7fca9827df7e25e09121a3e0c3dc45d7fc6f8c854	canonical_objects/GCF_004523615.1	5a78dc77d2aee27dbe9439f24532c5a0a65bbaabaee95b8b1d0f9b5b041e3772	REUSED_PREDECESSOR_BY_DIGEST	PASS	d5f478e0a40627ad8ef48fe4eee0ae9ed0677ea6f2ddff9e027c98340c4caa07
156	GCF_019051815.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_019051815.1	90a900f3efe324830786af05f40ca6e19db75f1a468d8babbd01874a0a9a8442	canonical_objects/GCF_019051815.1	53dae98dc5366ff4db3803b1761fdbc778410de9c2c81e79792d245af7759364	REUSED_PREDECESSOR_BY_DIGEST	PASS	5d14849a8e535829d7dc169248292d55b95301a15e4306df73ab319978e3da6c
157	GCF_016760895.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_016760895.1	781713090eeadf708892538a5b93a7e55382ebe1a323f4559f8d22b3257075f4	canonical_objects/GCF_016760895.1	1314eb183021302f69c626b31cd585a209542853d19dbbf4f019e1c4e16ef275	REUSED_PREDECESSOR_BY_DIGEST	PASS	81cb8690465e8ea2a2a836b12f402cda517ac1a7f0287c984409f7b416ace2b4
158	GCF_900500215.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_900500215.1	409980c84adee7fa6f09d436294cc284ae7c27dcbaa6bedbfc9bee608d2bcc17	canonical_objects/GCF_900500215.1	16ccf10d348d719554324e2f6021c4b42352766e3ee4ac712ad43ce9ab339e72	REUSED_PREDECESSOR_BY_DIGEST	PASS	96599f159a05f793db27c3ab371de2abbfeb9a39cf46f4581e745dc30f54d768
159	GCF_001894065.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001894065.1	43a0a3c8ba100b6cbe6ebfe261b26f1705c855d93dfce9d80907c1ea4a8f86cd	canonical_objects/GCF_001894065.1	8a6c31d23fb6e1451ba9bc121068ddaaff1bd01b6dc489836627e3584d8816e6	REUSED_PREDECESSOR_BY_DIGEST	PASS	0344ae950256abc46de0243d284144d9dde7c7acc09d1b19bddb356f42edc2a5
160	GCF_005399985.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_005399985.1	a8eb3f452b10d9d85e8077910bc7e7375fdfae39c796c2f7bd83a61b75ffb784	canonical_objects/GCF_005399985.1	2f50fdd3780f721618c3e461becc2a46f8d7892a5860b3abf454856579414200	REUSED_PREDECESSOR_BY_DIGEST	PASS	20e2b7bf8f7b5c86f0a02332877ac0deed05d551d0986b492ba6efb35c15321b
