bait_id	bait_class	clade_id	genome_id	tier	cohort	member_prophage_id	member_source_accession	contig	start	end	length_bp	module	phrog	gene_annot	gene_start	gene_end	partition_a	partition_b	breakpoint	occurrence_a	occurrence_b	co_occurrence_count	observed_adjacency_count	adjacency_observed	partition_a_coords	partition_b_coords	seq_sha256	n_kmers_total	n_kmers_unique_canonical	n_ambiguous	n_low_complexity	n_host_like	n_host_like_raw	n_internal_dup	cross_bait_max_shared_frac	n_usable_kmers	gc_frac	expected_behavior	notes
ECBAIT_0_0067_JUNCTION_02	junction	0_0067	clade_0_0067_ML	B	ecoli_ml_reconstructed			clade_0_0067_ML	21971	22970	1000	partition_junction					15	29	22471	4	4	4	0	no	22441-22470	22471-22503	4c2f02b5d92745307e2a856ba97785d109848bd59350e9db8940cb9625310ab5	970	970	0	0	0	818	0	0.0	970	0.557
ECBAIT_0_0068_JUNCTION_01	junction	0_0068	clade_0_0068_ML	B	ecoli_ml_reconstructed			clade_0_0068_ML	519	1518	1000	partition_junction					4	16	1019	2	2	2	0	no	501-1018	1019-1608	5f2336029655beeb6357a6c6a7727c68215c854ddee082fe180503015a772579	970	970	0	37	0	879	0	0.0	933	0.532
ECBAIT_0_0068_JUNCTION_02	junction	0_0068	clade_0_0068_ML	B	ecoli_ml_reconstructed			clade_0_0068_ML	5008	6007	1000	partition_junction					5	13	5508	2	2	2	0	no	4972-5507	5508-6140	a90993b566e6192cb57424c0b85edcf004a95ad379b9f124d5648e90dae03946	970	970	0	0	0	848	0	0.0	970	0.558
ECBAIT_0_0068_JUNCTION_03	junction	0_0068	clade_0_0068_ML	B	ecoli_ml_reconstructed			clade_0_0068_ML	6760	7759	1000	partition_junction					6	14	7260	2	2	2	0	no	6641-7259	7260-8291	601120194bb521088762cbb360423a943c6d42494023d3267d58e487140b8a57	970	970	0	37	0	882	0	0.0	933	0.458
ECBAIT_10_0002_JUNCTION_01	junction	10_0002	clade_10_0002_ML	B	ecoli_ml_reconstructed			clade_10_0002_ML	140793	141792	1000	partition_junction					242	235	141293	10	10	10	0	no	140793-141292	141293-141792	a8206eb55428962d77a3ea7f90e0baa8e03243e88d67122c748cb90367e28860	970	970	0	74	0	940	0	0.0	896	0.488
ECBAIT_10_0002_JUNCTION_02	junction	10_0002	clade_10_0002_ML	B	ecoli_ml_reconstructed			clade_10_0002_ML	140293	141292	1000	partition_junction					274	242	140793	9	10	9	0	no	140289-140792	140793-141292	de5117ae549f80bd060ab7ec3a9cf5dd29c6a21c671525ea05006b034fc38890	970	970	0	37	0	928	0	0.4845	933	0.504
ECBAIT_10_0002_JUNCTION_03	junction	10_0002	clade_10_0002_ML	B	ecoli_ml_reconstructed			clade_10_0002_ML	57192	58191	1000	partition_junction					697	715	57692	9	9	9	0	no	57664-57691	57692-57724	1aa56810445a181d6a815613ffe53e960e27bf88fbd4808ef63779428834f6fb	970	970	0	0	0	804	0	0.0	970	0.545
ECBAIT_0_0014_MEMBER_INTERIOR_01	member_interior	0_0014	clade_0_0014_ML	A	ecoli_ml_reconstructed	GCF_000776235.1_prophage_4	GCF_000776235.1	GCF_000776235.1_prophage_4	15946	17145	1200	member_midpoint															82f46072384832496feded2669c16f7b4131ddc1c7c81477d18cb332aeb43c9f	1170	1170	0	0	0	1170	0	0.0726	1170	0.4583
ECBAIT_0_0051_MEMBER_INTERIOR_01	member_interior	0_0051	clade_0_0051_ML	A	ecoli_ml_reconstructed	GCF_000692395.1_prophage_4	GCF_000692395.1	GCF_000692395.1_prophage_4	18551	19750	1200	member_midpoint															6886e32b5436496e6653820ca3a16b18a2fc6eaab97555104cc3d4bfdf10d88a	1170	1170	0	0	0	1170	0	0.0	1170	0.5383
ECBAIT_0_0052_MEMBER_INTERIOR_01	member_interior	0_0052	clade_0_0052_ML	A	ecoli_ml_reconstructed	GCF_000622535.2_prophage_3	GCF_000622535.2	GCF_000622535.2_prophage_3	9005	10204	1200	member_midpoint															847f1c95b6139c0295ed36a27385953bfb2bd60b28d355aa06383e0297b667ab	1170	1170	0	0	0	1170	0	0.2803	1170	0.5042
ECBAIT_0_0059_MEMBER_INTERIOR_01	member_interior	0_0059	clade_0_0059_ML	A	ecoli_ml_reconstructed	GCF_000503395.1_prophage_1	GCF_000503395.1	GCF_000503395.1_prophage_1	12738	13937	1200	member_midpoint															6da316e2a475b782a40d73eff92bf7609c8e0b1748633a610381d943adf78980	1170	1170	0	0	0	1170	0	0.0	1170	0.5783
ECBAIT_0_0071_MEMBER_INTERIOR_01	member_interior	0_0071	clade_0_0071_ML	A	ecoli_ml_reconstructed	GCF_000780535.1_prophage_2	GCF_000780535.1	GCF_000780535.1_prophage_2	12546	13745	1200	member_midpoint															2afeac17139c2cc06577cc0b464586b1dbe0516ee39ec0f9553ca303cf7741e3	1170	1170	0	38	0	1170	0	0.0	1132	0.5158
ECBAIT_0_0091_MEMBER_INTERIOR_01	member_interior	0_0091	clade_0_0091_ML	A	ecoli_ml_reconstructed	GCF_000597845.1_prophage_4	GCF_000597845.1	GCF_000597845.1_prophage_4	3228	4427	1200	member_midpoint															e0b37c1e21e6e886b01e4cacad2fe9310a4fa4737846c313aa300dd9bfd90406	1170	1170	0	0	0	1170	0	0.0	1170	0.5008
ECBAIT_0_0094_MEMBER_INTERIOR_01	member_interior	0_0094	clade_0_0094_ML	A	ecoli_ml_reconstructed	GCF_000164235.1_prophage_3	GCF_000164235.1	GCF_000164235.1_prophage_3	8417	9616	1200	member_midpoint															746b60ef923157b39432a281ff8da22101dcdb15450a65682ce16919e0bcf9b3	1170	1170	0	37	0	1170	0	0.0	1133	0.53
ECBAIT_10_0038_MEMBER_INTERIOR_01	member_interior	10_0038	clade_10_0038_ML	A	ecoli_ml_reconstructed	GCF_001265465.1_prophage_1	GCF_001265465.1	GCF_001265465.1_prophage_1	11577	12776	1200	member_midpoint															b2f820d7debbb6e0a3228d85ca8a71778287bb2736ee0c5c7cb517cbe758752e	1170	1170	0	0	0	1170	0	0.0	1170	0.5425
ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	10_0044	clade_10_0044_ML	A	ecoli_ml_reconstructed	GCF_000618185.1_prophage_3	GCF_000618185.1	GCF_000618185.1_prophage_3	8608	9807	1200	member_midpoint															1d60b1e09f49ffb3e9105c7bc72355d7ab356b3c00a201557601460fde16c7d5	1170	1170	0	74	0	1170	0	0.0	1096	0.5283
ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	10_0057	clade_10_0057_ML	A	ecoli_ml_reconstructed	GCF_000157115.2_prophage_2	GCF_000157115.2	GCF_000157115.2_prophage_2	1353	2552	1200	member_midpoint															56fe3bd6f7e5af29dc714c9cd7f16bbf5471223ce9bf6646dc5e2285bcc0156b	1170	1170	0	0	0	1170	0	0.0	1170	0.5275
ECBAIT_10_0070_MEMBER_INTERIOR_01	member_interior	10_0070	clade_10_0070_ML	A	ecoli_ml_reconstructed	GCF_000781915.1_prophage_1	GCF_000781915.1	GCF_000781915.1_prophage_1	12216	13415	1200	member_midpoint															a3440ad9fcf8d5e58dc006f4630a664f6f65ea1bb86daf4667209a0ee72fb022	1170	1170	0	75	0	1170	0	0.0821	1095	0.4833
ECBAIT_10_0151_MEMBER_INTERIOR_01	member_interior	10_0151	clade_10_0151_ML	A	ecoli_ml_reconstructed	GCF_000781355.1_prophage_3	GCF_000781355.1	GCF_000781355.1_prophage_3	4524	5723	1200	member_midpoint															e541104692d89dde35bcc6189580682b1aeb29068f449d2e2fac63348999b92d	1170	1170	0	0	0	1170	0	0.0	1170	0.5108
ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	10_0172	clade_10_0172_ML	A	ecoli_ml_reconstructed	GCF_000713235.1_prophage_5	GCF_000713235.1	GCF_000713235.1_prophage_5	3003	4202	1200	member_midpoint															3852faae95a5ffb5e4206d1be9087bcece16d93dbfda532e8e24bc33afba535b	1170	1170	0	0	0	1170	0	0.3915	1170	0.55
ECBAIT_10_0178_MEMBER_INTERIOR_01	member_interior	10_0178	clade_10_0178_ML	A	ecoli_ml_reconstructed	GCF_000752815.1_prophage_7	GCF_000752815.1	GCF_000752815.1_prophage_7	14077	15276	1200	member_midpoint															9af3e0a1c7ee77776d2a95d53f9a769198c1ce3c6bf2381d730a44a81ac7ec18	1170	1076	40	0	0	1130	54	0.1004	1076	0.4992
ECBAIT_1_0004_MEMBER_INTERIOR_01	member_interior	1_0004	clade_1_0004_ML	A	ecoli_ml_reconstructed	GCF_000778335.1_prophage_2	GCF_000778335.1	GCF_000778335.1_prophage_2	6756	7955	1200	member_midpoint															47ab211d25577c7a88d325d7bdb9c9d8749fc9915dd682494e46af4a3d1c94b7	1170	1170	0	37	0	1170	0	0.0051	1133	0.4767
ECBAIT_1_0022_MEMBER_INTERIOR_01	member_interior	1_0022	clade_1_0022_ML	A	ecoli_ml_reconstructed	GCF_001062415.1_prophage_3	GCF_001062415.1	GCF_001062415.1_prophage_3	8024	9223	1200	member_midpoint															b32afea19f14c8f5a574011034501f447e71ac327a1c35fdfefa8ac85b8ce354	1170	1170	0	38	0	1170	0	0.0	1132	0.4758
ECBAIT_1_0026_MEMBER_INTERIOR_01	member_interior	1_0026	clade_1_0026_ML	A	ecoli_ml_reconstructed	GCF_001285125.1_prophage_8	GCF_001285125.1	GCF_001285125.1_prophage_8	4283	5482	1200	member_midpoint															704b67a0f309e59c9e936d1a31c3e630037b02e099cc5564926e631aa0fd9d6c	1170	1170	0	38	0	1170	0	0.3299	1132	0.4175
ECBAIT_1_0032_MEMBER_INTERIOR_01	member_interior	1_0032	clade_1_0032_ML	A	ecoli_ml_reconstructed	GCF_000936455.1_prophage_6	GCF_000936455.1	GCF_000936455.1_prophage_6	12027	13226	1200	member_midpoint															6e1a454242409e71949900247615c331e8fb65b99d9d53a88a0a223b87cf90d4	1170	1170	0	37	0	1170	0	0.0	1133	0.4908
ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	0_0000	clade_0_0000_ML	B	ecoli_ml_reconstructed	GCF_000460615.1_prophage_5	GCF_000460615.1	GCF_000460615.1_prophage_5	12659	13858	1200	member_midpoint															8f386ec38315da4e3cf9c7c85be7939536b9e69fdc59e988eecaea7a0ea7f399	1170	1170	0	37	0	1170	0	0.0	1133	0.4475
ECBAIT_0_0046_MEMBER_INTERIOR_01	member_interior	0_0046	clade_0_0046_ML	B	ecoli_ml_reconstructed	GCF_000354455.1_prophage_5	GCF_000354455.1	GCF_000354455.1_prophage_5	15753	16952	1200	member_midpoint															015907715bc6b93747edc098bab7f0ac2e824916b75f9568a03c021cae79daca	1170	1170	0	0	0	1170	0	0.4017	1170	0.485
ECBAIT_0_0054_MEMBER_INTERIOR_01	member_interior	0_0054	clade_0_0054_ML	B	ecoli_ml_reconstructed	GCF_000408745.1_prophage_6	GCF_000408745.1	GCF_000408745.1_prophage_6	6152	7351	1200	member_midpoint															513599d337d58d5d5eb77bfc74fec9643a7f0d20bf2631335efe319625535ac8	1170	1170	0	0	0	1170	0	0.0	1170	0.4375
ECBAIT_0_0067_MEMBER_INTERIOR_01	member_interior	0_0067	clade_0_0067_ML	B	ecoli_ml_reconstructed	GCF_000408365.1_prophage_6	GCF_000408365.1	GCF_000408365.1_prophage_6	21860	23059	1200	member_midpoint															492f9ce90c73e43117ee2929de96380ccb28c8b5b833fcebb243846a3e47cbb3	1170	1170	0	37	0	1170	0	0.0	1133	0.5692
ECBAIT_0_0068_MEMBER_INTERIOR_01	member_interior	0_0068	clade_0_0068_ML	B	ecoli_ml_reconstructed	GCF_000753115.1_prophage_3	GCF_000753115.1	GCF_000753115.1_prophage_3	5328	6527	1200	member_midpoint															dfc24d352dcd6ba1cca20201f3c11c59c331e85cc6577e33c34c98e26f1d9057	1170	1170	0	74	0	1170	0	0.2761	1096	0.4908
ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	10_0002	clade_10_0002_ML	B	ecoli_ml_reconstructed	GCF_000692595.1_prophage_4	GCF_000692595.1	GCF_000692595.1_prophage_4	23682	24881	1200	member_midpoint															8cc0d6bbd4d60b66169044bb102cfe2c48e8da81fc0f248039fe5d131c0a804a	1170	1170	0	37	0	1170	0	0.0	1133	0.5833
ECBAIT_POSCON_LAMBDA_01	control_public_reference							NC_001416.1	23652	24851	1200	public_reference_poscon															5dcc01d45b6d42f2776aaa4abf431e4eaa80f8efca6d12f7e358dde004b43bd4	1170	1170	0	37	0	1170	0	0.0	1133	0.3758	own_reference_hit	positive control: mid-genome slice of RefSeq NC_001416.1 (LAMBDA); ref_len=48502; ref_sha256=80897a7ee6b8aaffbab5442e0daad292592ac74701dbdf35af4b400ae0770ef3
ECBAIT_POSCON_HK97_02	control_public_reference							NC_002167.1	19267	20466	1200	public_reference_poscon															5fdd62e7b7cc9a696a5a1a0411a6712e49cc3b904d29ec50fd80c3fba6d6b8d0	1170	1170	0	0	0	1127	0	0.0	1170	0.4975	own_reference_hit	positive control: mid-genome slice of RefSeq NC_002167.1 (HK97); ref_len=39732; ref_sha256=7996539385b22a6442ecf7a4682b22791682e84af084813198ef9e3238339080
ECBAIT_HOST_CONTROL_01	control_host_negative							GCF_000005845.2#1#NC_000913.3	3558416	3559415	1000	host_control															5d7f3b98b1d4595369c5099cd62dda338a4e1804b64e4d385148bdb48b0fab71	970	970	0	0	970	970	0	0.0	970	0.547	host_like	host-derived negative/filter-validation control (k12_reference GCF_000005845.2): prophage-free stretch of a source-host contig
ECBAIT_HOST_CONTROL_02	control_host_negative							GCF_000776235.1#1#NZ_JSGO01000041.1	240017	241016	1000	host_control															1518126d83935302c328dcf9db5fcef47deb738f5dddadb571df71983d33f08a	970	970	0	74	455	970	0	0.0	896	0.495	host_like	host-derived negative/filter-validation control (selected_clade_source_host GCF_000776235.1): prophage-free stretch of a source-host contig
ECBAIT_SHUF_CONTROL_01	control_shuffled_negative	0_0014						clade_0_0014_ML	3290	4489	1200	markov_negative															0d1839383a271634c41368dc7350b8a691647ecfb34886558dcc43b651428cef	1170	1170	0	37	0		0	0.0	1133	0.4875	no_hits	source_bait=ECBAIT_0_0014_INTERIOR_MODULE_01;seed=42;shared_panel_kmers=0;host_like_kmers=0;mono_l1=0.0167;dinuc_l1=0.0467;redraws=0
ECBAIT_SHUF_CONTROL_02	control_shuffled_negative	0_0051						clade_0_0051_ML	42999	44198	1200	markov_negative															fc7d8a282097af72b0c309f5c5b136592e798d8b23e6a89d4e88dd5b7c965086	1170	1170	0	0	0		0	0.0	1170	0.5808	no_hits	source_bait=ECBAIT_0_0051_INTERIOR_MODULE_01;seed=43;shared_panel_kmers=0;host_like_kmers=0;mono_l1=0.0700;dinuc_l1=0.1151;redraws=0
