	GCF_000700465.1_prop	GCF_000752195.1_prop	GCF_000781695.1_prop	GCF_000797715.1_prop	GCF_000951915.1_prop	GCF_001266405.1_prop	GCF_001285305.1_prop	GCF_001575465.1_prop	GCF_001660195.1_prop	GCF_002075175.1_prop	GCF_002075265.1_prop	GCF_002133665.1_prop	GCF_002190865.1_prop	GCF_002228955.1_prop	GCF_002379295.1_prop	GCF_002459545.1_prop	GCF_002460155.1_prop	GCF_002460805.1_prop	GCF_002461305.1_prop	GCF_002462995.1_prop	GCF_002548925.1_prop	GCF_002764255.1_prop	GCF_003306695.1_prop	GCF_003730825.1_prop	GCF_004568675.1_prop	GCF_005043105.1_prop	GCF_005044775.1_prop	GCF_005046555.1_prop	GCF_005388385.1_prop	GCF_005390725.1_prop	GCF_005391985.1_prop	GCF_005393945.1_prop	GCF_005502265.1_prop	GCF_006230715.1_prop	GCF_006335105.1_prop	GCF_007109465.1_prop	GCF_009790715.1_prop	GCF_010598165.1_prop	GCF_011250605.1_prop	GCF_012056855.1_prop	GCF_013073655.1_prop	GCF_013074045.1_prop	GCF_013368355.1_prop	GCF_013413135.1_prop	GCF_014325365.1_prop	GCF_014878375.1_prop	GCF_015693765.1_prop	GCF_017164395.1_prop	GCF_020085235.1_prop	GCF_021342965.1_prop	GCF_900195615.1_prop	GCF_900479075.1_prop	GCF_921293415.1_prop
GCF_005044775.1_prop	0.10885114275913763	0.13592418024976816	0.1155272953641711	0.07237686277997281	0.15902074625538348	0.15218578887858422	0.09293255243733564	0.14731365848081004	0.10218134234497478	0.08997243149162146	0.09738543823764817	0.10949906622794202	0.12978796386873834	0.13152211197642066	0.10956258813664833	0.15076925031443345	0.10910523039396287	0.11052812114898429	0.1386111569880452	0.10458882268494404	0.0801519444056255	0.0538348176286001	0.10495724975544066	0.10495724975544066	0.12259728380318372	0.07806842580005845	0.0	0.06972164699604894	0.16031024100212163	0.11299277120678922	0.11339295923163899	0.1217016248904247	0.11162069797873286	0.11755999644277311	0.06974070356866083	0.4294017506638039	0.1038710251165627	0.10365505062696125	0.11207170353054768	0.18640504109867492	0.108844790568267	0.13744235386784903	0.2173846759747437	0.10697089426143076	0.09163035330885623	0.10495724975544066	0.10495724975544066	0.29860378844663527	0.38226849440371985	0.10895913000393836	0.0957084598478015	0.1715345622705271	0.10360423309999618
GCF_005046555.1_prop	0.09933556083493197	0.1450903916760891	0.09934826521667323	0.06286763304663778	0.14725013657210373	0.13613380254849897	0.07568635422357171	0.15048340172525504	0.08456671706071424	0.07085868916189193	0.07902125443065314	0.09600066062785055	0.14983547825645066	0.13643235551941865	0.11844295097379086	0.13957669000038114	0.12593853620113576	0.1254557696949678	0.1550823879155921	0.09669304943274935	0.09412041213014369	0.06688856986774738	0.08779998221386556	0.08779998221386556	0.1369278264073279	0.09133815252880718	0.06972164699604894	0.0	0.14423919809942448	0.09592443433740297	0.09659141437881925	0.13440600663168728	0.11828414620202508	0.10234014711674057	0.06971529480517831	0.4366686570198061	0.12426791000215974	0.0844777863885254	0.09244978593116766	0.19566653538805534	0.09029639322602366	0.15773760369951598	0.22900918526799893	0.0951367626694447	0.11195736409487632	0.08779998221386556	0.08779998221386556	0.2998107047120552	0.36756952472907906	0.11789666255891657	0.08138426943452796	0.18002108927369048	0.08522099272038926
GCF_005388385.1_prop	0.11596559653424467	0.2019742609225922	0.08144779134323428	0.12250835313099488	0.15300522150089566	0.07173529150203906	0.0871774675085437	0.15154421760065045	0.12995947302224536	0.11723603470837092	0.091014190794405	0.12211451729701574	0.199376214856504	0.202787341354033	0.179271530750956	0.1419270006225147	0.1850583766341011	0.19274452758756494	0.20745620164394699	0.11151271073393214	0.17730870377193095	0.1656460813334519	0.08785715193170124	0.08785715193170124	0.1960413146494226	0.1693621129927712	0.16031024100212163	0.14423919809942448	0.0	0.14203498786731544	0.14916214602416372	0.1921093085005018	0.18858384256730146	0.08105395550925515	0.14773925526914233	0.4575991259385362	0.18262548753064933	0.09481280093504249	0.08273728608997243	0.23733690749939654	0.10432838285924816	0.20478192928741124	0.2564506498291261	0.12118074523903294	0.17662266715790276	0.08785715193170124	0.08785715193170124	0.36009934826521667	0.3074777990929071	0.19911577503080813	0.144747373369075	0.23930608666929223	0.11599100529772718
GCF_005390725.1_prop	0.11236390431059673	0.1719347502953769	0.11103629641863479	0.0862055823053371	0.14823472615705158	0.1369913483160342	0.088498723209635	0.16483935309288172	0.04903256133040285	0.08436344695285404	0.08130169095320976	0.09551789412168257	0.17912543036093148	0.16363243682746179	0.14758045049737656	0.13930989798381463	0.15623213446317635	0.1544789297828821	0.19668923811822697	0.11148094977957898	0.1300039383583398	0.11343742456773341	0.09948801341582712	0.09948801341582712	0.16734211629591045	0.12168256831781281	0.11299277120678922	0.09592443433740297	0.14203498786731544	0.0	0.05627405892292252	0.16193640186500324	0.1474279979164814	0.11446647948877568	0.09779197845336857	0.45328598833737754	0.16190464091065007	0.09128733500184213	0.09013758845425787	0.2179754297257124	0.09641990522531221	0.1919441515378654	0.24915198251877071	0.09845260630391423	0.14904145439762173	0.09948801341582712	0.09948801341582712	0.32248167392933824	0.3725051770355596	0.14719296685426803	0.1013110921956983	0.20346702577719056	0.09831285810476033
GCF_005391985.1_prop	0.11454905797009389	0.17553009032815417	0.11480314560491914	0.08365200157534333	0.1490096934432686	0.14150775602505303	0.09187808875281084	0.1696670181545615	0.048327468143762785	0.08715205874506117	0.08452225172461982	0.09637543988921779	0.18147574098306507	0.16425495153278366	0.15217943668771358	0.14201593129470355	0.15830294868700215	0.15529201021432293	0.19879181329640594	0.11261163975455135	0.13120450243288911	0.11367245562994677	0.10325486260211147	0.10325486260211147	0.1685109194161066	0.12130143686557494	0.11339295923163899	0.09659141437881925	0.14916214602416372	0.05627405892292252	0.0	0.1620126281554508	0.150191200945206	0.1182269764841894	0.10264505227853087	0.4606481775564392	0.16335294042915402	0.09208771105154168	0.09444437386454588	0.22355265331012666	0.10150801011268787	0.194053078906915	0.25628549286648966	0.09983738391371184	0.15066761526050335	0.10325486260211147	0.10325486260211147	0.32669317647656676	0.37459504783199726	0.14785994689568432	0.1067739763444412	0.20900613621638103	0.10071398625385895
GCF_005393945.1_prop	0.1506612630696327	0.13914474102117821	0.1647758311841754	0.13313556845756103	0.19063560021851536	0.18494403719842975	0.14806321700354452	0.18874264733906723	0.1485015181736181	0.1414378819254761	0.14758680268824717	0.15700074955852272	0.15277654262955292	0.1628066520142797	0.11135390596216635	0.18622717975429726	0.09525745429598668	0.10698359864317203	0.1742787087266398	0.1485840966549363	0.12382960883208619	0.12674526444170595	0.1564417567619072	0.1564417567619072	0.1467419613024532	0.09297066558255943	0.1217016248904247	0.13440600663168728	0.1921093085005018	0.16193640186500324	0.1620126281554508	0.0	0.14742164572561076	0.16597639525872473	0.14119014648152148	0.40937964503957414	0.14559856694573958	0.1554317584134768	0.15914143788192547	0.1754538640377066	0.1619109931015207	0.17354185458564658	0.2005323135949589	0.15275113386607042	0.11935131426829114	0.1564417567619072	0.1564417567619072	0.30437157775716844	0.4010646271899178	0.14402957580069367	0.1505596280157026	0.16634482232922135	0.15938282113500946
GCF_005502265.1_prop	0.15601615997357487	0.1345711635943237	0.14429001562638955	0.1171915693722765	0.19889980054120665	0.1794748008588162	0.12261634037579561	0.20482004243263502	0.13641329894680676	0.12628790669902049	0.12807922452453852	0.14888264962585596	0.16975594882675035	0.07657566094546009	0.11050906457637238	0.1907245308907042	0.1462337860328027	0.14195240938599724	0.19278264073278875	0.15080101126878662	0.12423614904780658	0.11981502420184721	0.13338330390151562	0.13338330390151562	0.15280195139303546	0.10822227586294512	0.11162069797873286	0.11828414620202508	0.18858384256730146	0.1474279979164814	0.150191200945206	0.14742164572561076	0.0	0.14697064017379594	0.12368350844206166	0.42105497185979446	0.1595733868611284	0.13258292785181608	0.1398561863986889	0.18917459631827016	0.13049940924624903	0.1842643527752722	0.2223203282812242	0.14782818594133115	0.1430259296431339	0.13338330390151562	0.13338330390151562	0.2976382554342993	0.41089146646678437	0.13214462668174254	0.12833331215936378	0.1790682606430958	0.1296990331965495
GCF_006230715.1_prop	0.10971504071754348	0.1709247519469465	0.004211502547228539	0.0785257835427439	0.15745810730120818	0.08074269815659421	0.03225007305019501	0.1540088676584554	0.1038075032078564	0.07968823447206942	0.06618982887197794	0.1139011345012895	0.18186322462617358	0.16345457548308412	0.14841893969229988	0.14827919149314597	0.1598592354503068	0.16089464256221972	0.19343691639246377	0.10580209114123461	0.13876996175981096	0.12015169031799068	0.015759785550036206	0.015759785550036206	0.17211261163975455	0.12841589064068198	0.11755999644277311	0.10234014711674057	0.08105395550925515	0.11446647948877568	0.1182269764841894	0.16597639525872473	0.14697064017379594	0.0	0.1073837866680218	0.4485218451844041	0.1626160862881608	0.060828579777165145	0.05763977996010824	0.21451348570121834	0.06587221932844638	0.19141056750473237	0.2430792880464472	0.11203994257619453	0.1521413235424898	0.015759785550036206	0.015759785550036206	0.3237521121034645	0.3252321725763216	0.15481559589902558	0.09933556083493197	0.20198061311346283	0.06797479450662533
GCF_006335105.1_prop	0.10114593523306188	0.15384371069581898	0.10507794138198265	0.05638204616772325	0.1638928766531577	0.14946705118595405	0.08049496271263959	0.1448934737590995	0.08680904043804709	0.08343602708574187	0.08295326057957389	0.11170327646005107	0.15110591643057691	0.147021457700761	0.12666268596038774	0.15543811060434745	0.13127437653246604	0.1295783415700075	0.1572357806207361	0.09523204553250417	0.10211782043626846	0.0650845476604881	0.09352965837917497	0.09352965837917497	0.1434705830040781	0.09009312311816345	0.06974070356866083	0.06971529480517831	0.14773925526914233	0.09779197845336857	0.10264505227853087	0.14119014648152148	0.12368350844206166	0.1073837866680218	0.0	0.44751819902684437	0.12858104760331837	0.09338991018002109	0.10456976611233214	0.20617305908807948	0.0863643870771029	0.16209520663676902	0.23792130905949463	0.11064881277552628	0.12116168866642105	0.09352965837917497	0.09352965837917497	0.30416830764930824	0.37139989582406974	0.1173757829075248	0.07371082286280538	0.1856300738124579	0.08818746585697407
GCF_007109465.1_prop	0.4540418990509827	0.3765261138566692	0.44526317126777026	0.4379581517665443	0.47574098306505913	0.4499447359394255	0.43484557823993497	0.47485167634317077	0.4451742405955814	0.43678299645547747	0.4388284019158208	0.4432050614256857	0.38757892597156757	0.43792639081219115	0.3978821795637315	0.46609835732344085	0.41851409551154195	0.42477100351911373	0.39053904691728175	0.4441769466288923	0.42353867849021126	0.4319934445390215	0.44189015791546504	0.44189015791546504	0.41060561787760597	0.39989582406972163	0.4294017506638039	0.4366686570198061	0.4575991259385362	0.45328598833737754	0.4606481775564392	0.40937964503957414	0.42105497185979446	0.4485218451844041	0.44751819902684437	0.0	0.39843482016947646	0.4427159427286471	0.4387077102892788	0.3132138274490872	0.4386505405714431	0.40636870656689494	0.30662660551624255	0.4423284590855386	0.42682276117032764	0.44189015791546504	0.44189015791546504	0.3936071551077967	0.6480949779578977	0.4171229657108737	0.44194732763330075	0.3508950236936719	0.443922858994067
GCF_009790715.1_prop	0.14640529518630976	0.1761843659878292	0.16150445288580031	0.1306582140180148	0.18127247087520487	0.17548562499205977	0.14923837231461132	0.1543899991106933	0.15141717378323785	0.141336246871546	0.14792346880439064	0.14987359140167444	0.08739979418901579	0.17936046142314485	0.14794252537700253	0.17313531436992619	0.13618462007546403	0.14512215263044223	0.12933695831692352	0.1391002756850838	0.11180491151398117	0.10463328802103845	0.15676571849630938	0.15676571849630938	0.11571786109029004	0.12375973473250924	0.1038710251165627	0.12426791000215974	0.18262548753064933	0.16190464091065007	0.16335294042915402	0.14559856694573958	0.1595733868611284	0.1626160862881608	0.12858104760331837	0.39843482016947646	0.0	0.1566894922058618	0.16045634139214615	0.18396579980435251	0.16649092271924587	0.08160659611500007	0.19304943274935527	0.14494429128606456	0.10471586650235666	0.15676571849630938	0.15676571849630938	0.3387369303672837	0.39009439355633757	0.14059304053968213	0.15199522315246528	0.21106424605846558	0.16092640351657286
GCF_010598165.1_prop	0.10229568178064614	0.15692452326807516	0.056617077229936606	0.06750473238219862	0.15166490922719245	0.07803031265483465	0.03158944519964936	0.16311790936694065	0.08024087507781434	0.06496385603394611	0.04637734554647898	0.09925933454448439	0.1785600853734453	0.14752328077954086	0.1341709755694739	0.14313391688793464	0.15106780328535313	0.14918755478764625	0.1894667970983192	0.10342637175561852	0.12249564874925362	0.10238461245283498	0.045068794227128936	0.045068794227128936	0.16375948064487442	0.11415522213611475	0.10365505062696125	0.0844777863885254	0.09481280093504249	0.09128733500184213	0.09208771105154168	0.1554317584134768	0.13258292785181608	0.060828579777165145	0.09338991018002109	0.4427159427286471	0.1566894922058618	0.0	0.032548626021114684	0.2062365809967858	0.050442747703683	0.18738327849275216	0.24043042445339396	0.09837638001346664	0.1420667488216686	0.045068794227128936	0.045068794227128936	0.308341697051313	0.32306607548943633	0.13901769720376558	0.0851257098573298	0.1901718902849593	0.0420769123270616
GCF_011250605.1_prop	0.09506688856986775	0.15814414391523637	0.05348544713071538	0.07579434146837244	0.1521413235424898	0.0654910878762085	0.035254659332003606	0.1604055238651811	0.07973269980816383	0.06650108622463888	0.041587793630023	0.09841449315869043	0.18094850914080265	0.1526304422395284	0.1383951824984437	0.14362303558497325	0.1545170429281059	0.15297981273741312	0.1912327061603547	0.10120310495089757	0.1273042572383215	0.11237660869233798	0.04193716412790772	0.04193716412790772	0.1665163314827284	0.12136495877428125	0.11207170353054768	0.09244978593116766	0.08273728608997243	0.09013758845425787	0.09444437386454588	0.15914143788192547	0.1398561863986889	0.05763977996010824	0.10456976611233214	0.4387077102892788	0.16045634139214615	0.032548626021114684	0.0	0.20602060650718432	0.04375389071690826	0.1900130855131935	0.24002388423767357	0.09901795129140041	0.14631001232325028	0.04193716412790772	0.04193716412790772	0.3104506244203626	0.3159960870504237	0.14618932069670829	0.09239896840420261	0.19410389643388004	0.05067142657502573
GCF_012056855.1_prop	0.2148501518173618	0.16969877910891468	0.2137766315602251	0.19726093529658378	0.24594412612910194	0.23099742101050652	0.1981565942093428	0.24868827258521464	0.20659865587641177	0.19764206674882168	0.19894426587730107	0.20873934419981452	0.1723476427019679	0.20708777457345037	0.15426295529328066	0.24128161803005857	0.18328611538119496	0.18903484811911628	0.2094507895773252	0.20983827322043372	0.1901718902849593	0.19091509661682315	0.20459771575216293	0.20459771575216293	0.17305273588860798	0.16396275075273462	0.18640504109867492	0.19566653538805534	0.23733690749939654	0.2179754297257124	0.22355265331012666	0.1754538640377066	0.18917459631827016	0.21451348570121834	0.20617305908807948	0.3132138274490872	0.18396579980435251	0.2062365809967858	0.20602060650718432	0.0	0.20510589102181342	0.20807871634926886	0.15343081828922794	0.2077801633783492	0.19665747716387383	0.20459771575216293	0.20459771575216293	0.30595327328395566	0.443922858994067	0.18752302669190604	0.20726563591782807	0.19283981045062443	0.20609048060676127
GCF_013073655.1_prop	0.10452530077623773	0.15655609619757854	0.061660716781217845	0.061190654656791126	0.16240011179855932	0.0997293966689111	0.036277362062175245	0.1759366305438746	0.08785079974083061	0.06945485497948242	0.05429852756215619	0.10865422484214805	0.18285416640199204	0.14535083150178496	0.13679443039904463	0.1538881760319134	0.15651163086148412	0.15498710505253263	0.19707672176133548	0.10195266347363205	0.13356116524589332	0.11256717441845693	0.050112433778410174	0.050112433778410174	0.16696733703454322	0.11809358047590614	0.108844790568267	0.09029639322602366	0.10432838285924816	0.09641990522531221	0.10150801011268787	0.1619109931015207	0.13049940924624903	0.06587221932844638	0.0863643870771029	0.4386505405714431	0.16649092271924587	0.050442747703683	0.04375389071690826	0.20510589102181342	0.0	0.19792791533800008	0.2395411177315056	0.10992466301627431	0.1546567911272598	0.050112433778410174	0.050112433778410174	0.3021483109524475	0.334252283612618	0.13871279204197529	0.07806207360918781	0.18752937888277668	0.03521019399590919
GCF_013074045.1_prop	0.17580323453559132	0.1994714977195635	0.18969547596966194	0.1626796081968671	0.20819940797581085	0.19797873286496512	0.18043398168028152	0.17619707036957047	0.1817298286178903	0.1737895900296012	0.17716260338190642	0.176343170759595	0.11181126370485181	0.2063001029054921	0.17521248078462262	0.19882357425075908	0.1634926886283079	0.1682885927356345	0.15980206573247113	0.16489652281071743	0.13289418520447702	0.13638789018332423	0.18650667615260502	0.18650667615260502	0.14145058630721735	0.14944799461334216	0.13744235386784903	0.15773760369951598	0.20478192928741124	0.1919441515378654	0.194053078906915	0.17354185458564658	0.1842643527752722	0.19141056750473237	0.16209520663676902	0.40636870656689494	0.08160659611500007	0.18738327849275216	0.1900130855131935	0.20807871634926886	0.19792791533800008	0.0	0.22044643197438796	0.17227141641152033	0.127933124134514	0.18650667615260502	0.18650667615260502	0.3640821719411025	0.411984043296533	0.1607294855995833	0.18561101723984602	0.23762275608857494	0.19268735786972926
GCF_013368355.1_prop	0.24622997471828034	0.18005285022804365	0.24266004344898556	0.23050195012259728	0.26529925171191543	0.2485739331495433	0.23109905606443662	0.2647783720605237	0.2391790428518796	0.23114352140053104	0.23456100008893066	0.2427108609759506	0.186093783746014	0.24023985872727505	0.19392603508950237	0.25998246795319707	0.20429916278124324	0.22090378971707342	0.21552348404964872	0.23800388754081284	0.22331127005704268	0.2272750371603166	0.23829608832086185	0.23829608832086185	0.19510119040056917	0.19270006225147054	0.2173846759747437	0.22900918526799893	0.2564506498291261	0.24915198251877071	0.25628549286648966	0.2005323135949589	0.2223203282812242	0.2430792880464472	0.23792130905949463	0.30662660551624255	0.19304943274935527	0.24043042445339396	0.24002388423767357	0.15343081828922794	0.2395411177315056	0.22044643197438796	0.0	0.24012551929160367	0.21655889116156163	0.23829608832086185	0.23829608832086185	0.3089133942296698	0.46252842605414607	0.2143419765477113	0.2369430716654174	0.15524119268735787	0.24041136788078207
GCF_013413135.1_prop	0.09512405828770343	0.16551903751603927	0.10921321763876361	0.08547508035521452	0.08717111531767306	0.12018980346321446	0.09485726627113691	0.13996417364348965	0.09419028622972063	0.08647872651277426	0.08717111531767306	0.03869119459301513	0.164489982594997	0.16278759544166782	0.13912568444856632	0.0757244673687955	0.14372467063890335	0.14578913267185853	0.1755745556642486	0.09801430513384066	0.12487772032574035	0.1087050423691131	0.10105700456087305	0.10105700456087305	0.1585189231766036	0.12036766480759215	0.10697089426143076	0.0951367626694447	0.12118074523903294	0.09845260630391423	0.09983738391371184	0.15275113386607042	0.14782818594133115	0.11203994257619453	0.11064881277552628	0.4423284590855386	0.14494429128606456	0.09837638001346664	0.09901795129140041	0.2077801633783492	0.10992466301627431	0.17227141641152033	0.24012551929160367	0.0	0.13211921791826	0.10105700456087305	0.10105700456087305	0.3293738010239732	0.3488940835694231	0.1516331482728393	0.10989925425279179	0.2060968327976319	0.10780303126548346
GCF_014325365.1_prop	0.13248129279788598	0.15108050766709438	0.15120119929363637	0.11733131757143038	0.1731162577973143	0.16768513460292456	0.13613380254849897	0.15379289316885394	0.13864291794239833	0.12743130105573414	0.13307839873972532	0.13709933556083492	0.12784419346232515	0.16475677461156352	0.12648482461601007	0.16620507413006746	0.10350259804606608	0.12001829430970742	0.14677372225680638	0.12705652179436688	0.09412041213014369	0.09126192623835962	0.1435277527219138	0.1435277527219138	0.1423271886473645	0.11136661034390762	0.09163035330885623	0.11195736409487632	0.17662266715790276	0.14904145439762173	0.15066761526050335	0.11935131426829114	0.1430259296431339	0.1521413235424898	0.12116168866642105	0.42682276117032764	0.10471586650235666	0.1420667488216686	0.14631001232325028	0.19665747716387383	0.1546567911272598	0.127933124134514	0.21655889116156163	0.13211921791826	0.0	0.1435277527219138	0.1435277527219138	0.3301932336462846	0.38724225985542415	0.14325460851447663	0.14425190248116576	0.20074193589368974	0.14904145439762173
GCF_014878375.1_prop	0.09967857914194606	0.15796628257085868	0.011548283002807668	0.06467165525389706	0.1545551560733297	0.08383621511059164	0.016541105027123856	0.15823942677829583	0.08882903713490783	0.06483681221653348	0.05233570058313112	0.10218769453584542	0.17504097163111557	0.14965126472120235	0.13631801608374727	0.1460305159249425	0.15116943833928323	0.14916214602416372	0.1878215796628257	0.09934826521667323	0.12584960552894695	0.10684385044401815	0.0	0.0	0.16304168307649308	0.11497465475842618	0.10495724975544066	0.08779998221386556	0.08785715193170124	0.09948801341582712	0.10325486260211147	0.1564417567619072	0.13338330390151562	0.015759785550036206	0.09352965837917497	0.44189015791546504	0.15676571849630938	0.045068794227128936	0.04193716412790772	0.20459771575216293	0.050112433778410174	0.18650667615260502	0.23829608832086185	0.10105700456087305	0.1435277527219138	0.0	0.0	0.3105967248103871	0.32859883373775617	0.1405422230127171	0.08362659281186081	0.18941597957135417	0.052227713338330393
GCF_015693765.1_prop	0.09967857914194606	0.15796628257085868	0.011548283002807668	0.06467165525389706	0.1545551560733297	0.08383621511059164	0.016541105027123856	0.15823942677829583	0.08882903713490783	0.06483681221653348	0.05233570058313112	0.10218769453584542	0.17504097163111557	0.14965126472120235	0.13631801608374727	0.1460305159249425	0.15116943833928323	0.14916214602416372	0.1878215796628257	0.09934826521667323	0.12584960552894695	0.10684385044401815	0.0	0.0	0.16304168307649308	0.11497465475842618	0.10495724975544066	0.08779998221386556	0.08785715193170124	0.09948801341582712	0.10325486260211147	0.1564417567619072	0.13338330390151562	0.015759785550036206	0.09352965837917497	0.44189015791546504	0.15676571849630938	0.045068794227128936	0.04193716412790772	0.20459771575216293	0.050112433778410174	0.18650667615260502	0.23829608832086185	0.10105700456087305	0.1435277527219138	0.0	0.0	0.3105967248103871	0.32859883373775617	0.1405422230127171	0.08362659281186081	0.18941597957135417	0.052227713338330393
GCF_017164395.1_prop	0.33800642841716105	0.27862614815849984	0.3208046955394916	0.29909290714367387	0.37680561025497694	0.3519367829964555	0.2982671223304918	0.3848792448515493	0.31346156289304183	0.30569283345825976	0.30808125722561713	0.330720465488547	0.34524792600968074	0.3144588568597309	0.2962788865879842	0.36870021470405145	0.32439368338139823	0.3231867671159783	0.29915642905238016	0.332340274160558	0.30374271086097593	0.2803730006479235	0.3105967248103871	0.3105967248103871	0.33095549655076034	0.2819610483655813	0.29860378844663527	0.2998107047120552	0.36009934826521667	0.32248167392933824	0.32669317647656676	0.30437157775716844	0.2976382554342993	0.3237521121034645	0.30416830764930824	0.3936071551077967	0.3387369303672837	0.308341697051313	0.3104506244203626	0.30595327328395566	0.3021483109524475	0.3640821719411025	0.3089133942296698	0.3293738010239732	0.3301932336462846	0.3105967248103871	0.3105967248103871	0.0	0.5674094495191392	0.30508302313467917	0.3031837180643604	0.27265508874010647	0.30551497211388207
GCF_020085235.1_prop	0.3447715116943834	0.41674818644950645	0.3253655685846048	0.3523496754030465	0.34409182727122584	0.2826979025065745	0.32819229352203577	0.3049242183629134	0.3580666471866147	0.3424847229809561	0.33216876500705095	0.3492625106399197	0.4128542934458095	0.42341163467279863	0.40049928220243164	0.34926886283079034	0.39910180021089275	0.40873172157076976	0.4103134170975569	0.33694561254176564	0.3983840026425114	0.38673408458577363	0.32859883373775617	0.32859883373775617	0.41206026958698055	0.3939755821782933	0.38226849440371985	0.36756952472907906	0.3074777990929071	0.3725051770355596	0.37459504783199726	0.4010646271899178	0.41089146646678437	0.3252321725763216	0.37139989582406974	0.6480949779578977	0.39009439355633757	0.32306607548943633	0.3159960870504237	0.443922858994067	0.334252283612618	0.411984043296533	0.46252842605414607	0.3488940835694231	0.38724225985542415	0.32859883373775617	0.32859883373775617	0.5674094495191392	0.0	0.4207437145071335	0.3700532313594959	0.4557823993495356	0.3128136394242374
GCF_021342965.1_prop	0.15678477506892127	0.15863326261227498	0.15176654428112257	0.11123321433562436	0.2038608616111697	0.19206484316440742	0.12753928830053485	0.2017138210968963	0.13725178814173009	0.12836507311371692	0.13452669825822927	0.1534181139074867	0.11920521387826662	0.1511440295758007	0.13826178649016047	0.19601590588594006	0.1420095791038329	0.1352826089718344	0.19684804288999275	0.1493590639411533	0.1163594323682238	0.11484761094101356	0.1405422230127171	0.1405422230127171	0.07741415014038341	0.09953247875192153	0.10895913000393836	0.11789666255891657	0.19911577503080813	0.14719296685426803	0.14785994689568432	0.14402957580069367	0.13214462668174254	0.15481559589902558	0.1173757829075248	0.4171229657108737	0.14059304053968213	0.13901769720376558	0.14618932069670829	0.18752302669190604	0.13871279204197529	0.1607294855995833	0.2143419765477113	0.1516331482728393	0.14325460851447663	0.1405422230127171	0.1405422230127171	0.30508302313467917	0.4207437145071335	0.0	0.1289050093377206	0.18530611207805572	0.13846505659802066
GCF_900195615.1_prop	0.11541295592849973	0.15592722930138606	0.09517487581466848	0.0619973828973613	0.16121225210575127	0.13746776263133154	0.07053472742748974	0.1726716044363701	0.08882903713490783	0.06780328535311829	0.08315017849656346	0.10942919212836508	0.17213166821236645	0.14704686646424353	0.13276714138706439	0.1531132087456964	0.14571290638141096	0.14565573666357526	0.1794748008588162	0.11355176400340478	0.12227967425965215	0.09290714367385311	0.08362659281186081	0.08362659281186081	0.15655609619757854	0.10812699299988567	0.0957084598478015	0.08138426943452796	0.144747373369075	0.1013110921956983	0.1067739763444412	0.1505596280157026	0.12833331215936378	0.09933556083493197	0.07371082286280538	0.44194732763330075	0.15199522315246528	0.0851257098573298	0.09239896840420261	0.20726563591782807	0.07806207360918781	0.18561101723984602	0.2369430716654174	0.10989925425279179	0.14425190248116576	0.08362659281186081	0.08362659281186081	0.3031837180643604	0.3700532313594959	0.1289050093377206	0.0	0.1846899495636045	0.07764282901172614
GCF_900479075.1_prop	0.21331927381753968	0.1504770495343844	0.19905860531297245	0.17730870377193095	0.2553644251902481	0.23040031506866718	0.17824247582991373	0.2584515899533749	0.19370370840903028	0.18318448032726486	0.18733881315665774	0.2072338749634749	0.215656880057932	0.19491062467445022	0.16812978796386874	0.24661745836138885	0.19040692134717263	0.1882090633059342	0.22245372428950744	0.20835186055670601	0.18520447702412562	0.1779502750498647	0.18941597957135417	0.18941597957135417	0.20226010951177062	0.10086008664388348	0.1715345622705271	0.18002108927369048	0.23930608666929223	0.20346702577719056	0.20900613621638103	0.16634482232922135	0.1790682606430958	0.20198061311346283	0.1856300738124579	0.3508950236936719	0.21106424605846558	0.1901718902849593	0.19410389643388004	0.19283981045062443	0.18752937888277668	0.23762275608857494	0.15524119268735787	0.2060968327976319	0.20074193589368974	0.18941597957135417	0.18941597957135417	0.27265508874010647	0.4557823993495356	0.18530611207805572	0.1846899495636045	0.0	0.18871723857558473
GCF_921293415.1_prop	0.10719322094190287	0.1568482969776276	0.06377599634113806	0.06553555321230292	0.16111061705182117	0.09107136051224067	0.03822748465945905	0.17314801875166744	0.08477633935944508	0.06855919606672341	0.0593167583499549	0.10873680332346626	0.1801481330911031	0.14510944824870098	0.13571455795103732	0.152585976903434	0.15332283104442723	0.15149340007368542	0.19170912047565206	0.1040933517970348	0.1279966460432203	0.10535743778029043	0.052227713338330393	0.052227713338330393	0.16398815951621715	0.11498100694929682	0.10360423309999618	0.08522099272038926	0.11599100529772718	0.09831285810476033	0.10071398625385895	0.15938282113500946	0.1296990331965495	0.06797479450662533	0.08818746585697407	0.443922858994067	0.16092640351657286	0.0420769123270616	0.05067142657502573	0.20609048060676127	0.03521019399590919	0.19268735786972926	0.24041136788078207	0.10780303126548346	0.14904145439762173	0.052227713338330393	0.052227713338330393	0.30551497211388207	0.3128136394242374	0.13846505659802066	0.07764282901172614	0.18871723857558473	0.0
