cohort_order	accession	storage_release_id	storage_root	source_object_relpath	source_inventory_sha256	canonical_object_relpath	canonical_inventory_sha256	reuse_status	predecessor_digest_match	row_sha256
102	GCF_003020885.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003020885.1	43f83aee8b3ca4de8a84d5ac4065aa22d784591ba3c952dcd9dbe765ea0bf7fa	canonical_objects/GCF_003020885.1	cbea093f2028871bf16d15d00d975e894341962b43738b8d2fd054b6eca6c9bd	REUSED_PREDECESSOR_BY_DIGEST	PASS	8557e2237762c42685dd28a571e138156f261209b56c47ac325fbe7925793c54
103	GCF_019585745.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_019585745.1	82032a4d16ed253419c4aae460567867907dc55eabd1370f2d8ba338920858c8	canonical_objects/GCF_019585745.1	d6dbe97884cc97e8e2eeee48da73f6adeaaced96121564a39159f494406e233d	REUSED_PREDECESSOR_BY_DIGEST	PASS	23a2e570bb27cb57d4bc1d793f8f2cddb83e919a50e2d02f0aa9a1acd34ff261
104	GCF_001519855.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001519855.1	91673e9065828521643b01412a3eb58449ff8dcc540ae6d790af26b4fb0a8b27	canonical_objects/GCF_001519855.1	3e01cd8c7a1a31bcf5f5565470752bf9c5fee3feb580500992ef48d0044eb5cf	REUSED_PREDECESSOR_BY_DIGEST	PASS	1e1a8d1340ec3bc8ae0f7706a80917cab542fc12b573cf0d10f78ef5c4c9993f
105	GCF_003361255.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003361255.1	861d7402b715bddb6e762e468a093a780facc0210420bc1896a8c31570f60013	canonical_objects/GCF_003361255.1	4c7177e65e6d952f2b928b77ec4d48bdf853626ad04d8352999863ca814dee63	REUSED_PREDECESSOR_BY_DIGEST	PASS	937ce87adfe0c360730e208ccf685645dd9036d36c1ec6b9ce7b6b493776f757
106	GCF_020421595.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_020421595.1	cdc6e9b3dc83fff67ee798d351c3db711cedb64991286502ebf5cd77131a4101	canonical_objects/GCF_020421595.1	b7af12bee756fcb676badf3044d5b9fb6f948bbb7b62ba6bb91af4c963ab86ab	REUSED_PREDECESSOR_BY_DIGEST	PASS	4cf808fa930e811df5c23c9aad0da9cdb5a8a1f60b0e7cda6685247394252990
107	GCF_020381905.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_020381905.1	7af351d315e9f6c38cb74867191e73fbd66ec9904b830a52093d5895dd467eaf	canonical_objects/GCF_020381905.1	a1f6a00e771feec720df4167c504be758e10865445546ba86abda2e9aa04a77b	REUSED_PREDECESSOR_BY_DIGEST	PASS	c511e4ea5a29b3d7e2cbb7121afb4e420ddbbb30f26c1b4e418cad8f8a1f3028
108	GCF_005384845.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_005384845.1	4c5aeefabf022e90b9768b3cc37c59b75437108ea1dcaeb6167ae780b553c75c	canonical_objects/GCF_005384845.1	ba508afb4fec3e801bb44a8a01f8d31c0b165a8688d3868be85ae66b7bffa6dd	REUSED_PREDECESSOR_BY_DIGEST	PASS	c78116a26035503bc571cced5d879c8450ad3c8dfd7e07a5342ec663113257b3
109	GCF_020553415.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_020553415.1	bedb80b157bfcce10f9c66f187395f7580617d483c569845447d5143407ca6b9	canonical_objects/GCF_020553415.1	91eef75a248526f5a617ab2f75528e0ca9c279f1f19fb64e509e8b0774687c92	REUSED_PREDECESSOR_BY_DIGEST	PASS	eca79a2bf7a77ab890fb26a78422e75f28cc19e1fc11650eb523ec6e33eb98cf
110	GCF_003981865.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003981865.1	cc1510aba8aaf1eb30e3d7ec7f372c5acb2f3c48e497ba1d024d43f18ceb6a60	canonical_objects/GCF_003981865.1	dde680004def7a832178b6ec27dbbda0ba8ada2f1aa369e22c97ea0b1db2c4f2	REUSED_PREDECESSOR_BY_DIGEST	PASS	a4f1d03fedf494edd268a6647572830cd86e9aa139d92c822a1cd6cc3a5ce1cd
111	GCF_900482585.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_900482585.1	e40fe50071477ac1f052adc8a1ebe0a33eb345c9a5666e15a6d3348ff795f95e	canonical_objects/GCF_900482585.1	31aef0ff954fbd06bafcb0c8e533ae56764fa30c8fbf04226f9a987441cdaafa	REUSED_PREDECESSOR_BY_DIGEST	PASS	9233e64855d73ad9c930c75ccaf65bbdc9e01052ed495440e236e7fcdda0bf4e
112	GCF_002486525.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002486525.1	fefa4a97f4e6ea862e63368ff1cbdf44fb7e05cf6d78aeaa9c5a7f94f6e8f1be	canonical_objects/GCF_002486525.1	9c4f020196feb902ef6be66883328e7ec169e80b7931b2d9273a7ca02ffe8ba8	REUSED_PREDECESSOR_BY_DIGEST	PASS	a42498c8affc871a5f016a7e942bfbefe2ebb9e5c02793c760277a3f261d3509
113	GCF_900478915.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_900478915.1	7038fb7e7e8d461723711502ce6b98a77f53012ee8436fb020017767e9223ddf	canonical_objects/GCF_900478915.1	2c437c5e6c822f572f8eddb954f02926c45f9b921aef09d2f03c11c147f73a05	REUSED_PREDECESSOR_BY_DIGEST	PASS	8a06d581b3d414b4ac843c9488c69628ede21c64f9a7077719eb5f3c80f7d386
114	GCF_000457675.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_000457675.1	83b810140e2905a0f2902a96b4abefa0ce898c13958c5266bdcef189a6100c5a	canonical_objects/GCF_000457675.1	4bde1875dfe8dfb2dfbfc9ea42ad09f7cfa2cc1499fa1f72f5c7627c43d6d376	REUSED_PREDECESSOR_BY_DIGEST	PASS	c2af175a25d89efe3745353f9ab8ae331f9ab1367250014c9ef9364877c6ef49
115	GCF_001621575.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001621575.1	275182e4d8ff50f13a52451639486d9b222eb318959aa19404300d53ff77a897	canonical_objects/GCF_001621575.1	068838e3676242a7c3f93483c35d77a467c4eac5e8d8b4d07c5b7ab71c027377	REUSED_PREDECESSOR_BY_DIGEST	PASS	189d98ed6ad73bc35d46f3b61586114410e7d107b7f5f28057d2a3d557af1dfe
116	GCF_009789895.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009789895.1	834b802072d751ba4eaf44241ffe7d1760a40aacb9d4d97006af7913887216ea	canonical_objects/GCF_009789895.1	ef4268084a28cefa4d1dd8429d374c9f1b330ab594bee9e6220c92d4cdc040f5	REUSED_PREDECESSOR_BY_DIGEST	PASS	23327a0c6cd167fc153d4e30d2379e66a45821f33d2557a9469192da638480ed
117	GCF_004566835.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_004566835.1	6724b198ac888dcf3ee838af9e47c2a9d480ccf7d9c3b089d360166d00587eab	canonical_objects/GCF_004566835.1	a2bf3bd25865547836b4a659886a103f5e6aff8294a30d1c82bcf6039327c97e	REUSED_PREDECESSOR_BY_DIGEST	PASS	9c930115b0ce622719bfd4d129c6dcd8a34b5706efd6ea81ca6f5d2f75dcfdfb
118	GCF_020023255.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_020023255.1	74a62f51a8b71f3a9d29df7b8ea4eb95c5b323647cb5bcacb0d3bc6c5a191c97	canonical_objects/GCF_020023255.1	1526e34facba9e043e60ab0c60908d4e2a432405f0a7defa26f04df97b4e6249	REUSED_PREDECESSOR_BY_DIGEST	PASS	b43036394c8530f9ec6f259b9d3afda2c7171444b7c1f9a66a47bfe03f443ec0
119	GCF_002194865.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002194865.1	d111a2ba094870f660a7a3f4c939401b88b9991e2bfe1b970d553c378eff6617	canonical_objects/GCF_002194865.1	8ab50ab299b605d81566e5203927770e7bb1a5ee31294ac033e507809e891da6	REUSED_PREDECESSOR_BY_DIGEST	PASS	e393fda4b15e95fced22ff1dffd4355511843e79c8de42d59d086d17a4070c4d
120	GCF_009882745.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009882745.1	e0212d7230a703ec53a7af29e701fd600fb8ccf0fa95579805de099ea7bcbae6	canonical_objects/GCF_009882745.1	eae1d939ac51fd72f7544cf8337724a4883c0356f5cf312c8bbe7c84939b5afc	REUSED_PREDECESSOR_BY_DIGEST	PASS	f43848c8539a199b0b61a79762aa9ebe363b8abc8de6538165ca1cd62893fb89
121	GCF_003302025.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003302025.1	1a082c3fe3f058114750497b89c3e0b41bcc9765d48da741133a383ee9aafa61	canonical_objects/GCF_003302025.1	6a8bce1eafc13efa57e120ff5b832b5ef627ad0f0bb006eaa19ac1d425628cfb	REUSED_PREDECESSOR_BY_DIGEST	PASS	a2f7e7d530a34cfbd3a3f6e22c3ad1fe696bdbca32876d99b060434f3c21d27a
122	GCF_002465545.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002465545.1	d174576c35d289467f85f8e8b9939f6de4f7167cf298eb96b7d88f408a50186b	canonical_objects/GCF_002465545.1	1979fff508bb34ae38205fb591ab2a669e25ac33a743d81c7e35efd1a4ec20a1	REUSED_PREDECESSOR_BY_DIGEST	PASS	844b84b935f9ced62d3b371390ba6c34723d1a74369ac8bd27a2def13bd04c74
123	GCF_006542825.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_006542825.1	106e27bdd942c11b3b9b1d953df905241e11cb56b19b5ac461e30909a9046350	canonical_objects/GCF_006542825.1	60660a99344d56c4cce490296bb2c4061abed9b3f6ec2f579a3e1b6a2d01156b	REUSED_PREDECESSOR_BY_DIGEST	PASS	f2f50e390a38a4cd08c1e799e54007b4d934fe52ee7bb3793b5e0202a2791c38
124	GCF_009931235.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009931235.1	57de7790f91b297a586db13225f3e84ee15bb1dff680a0b7f3358c83ca0dc6b4	canonical_objects/GCF_009931235.1	a1ad5f41add4695925b14b97a6060be918fa33eaf43ee08a00fbf108c4a2d316	REUSED_PREDECESSOR_BY_DIGEST	PASS	f349eff6024e32101ea8734d3f74aa60ff7048c2c3c989415d4271e33ee6061d
125	GCF_000835055.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_000835055.1	91e025ccaaadc9eb689270a169bb35061932a557db41589625847f785d9c95fb	canonical_objects/GCF_000835055.1	c773c1d0ca70a396a2734d996bdc656ccb27ead040dd7a72c9934cb38c787cc5	REUSED_PREDECESSOR_BY_DIGEST	PASS	83483963daf00a9a9facd3589227ec21f1cdf24b7f960fab05f5f6507fcf69cb
126	GCF_003293975.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003293975.1	34cb7d8d2bfb0a2aa16cc59eca698a8e244d9254f0ac6fef5780cfbfbfb9955d	canonical_objects/GCF_003293975.1	5060b616d6e39b7e2f59778bca0f91a11878c6ea45b7148a791faf59ebfef544	REUSED_PREDECESSOR_BY_DIGEST	PASS	7378d4be26c66e9192df580619d3a2f70099a6e50c7de9df9e2d38c7eb11a69b
127	GCF_002116465.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002116465.1	3349d9e0ac3f3652c4a6f765da8b33937f1101079470c20dfada6ebaa2ce03d8	canonical_objects/GCF_002116465.1	ed48c056ede48bcd4649e6e52dd8c7390855c3e08902c0a02c340d55b2e42f67	REUSED_PREDECESSOR_BY_DIGEST	PASS	09714810e9344807c588f67517bcaa5e07ec8b25edc349a08beb42a6bdd9f31c
128	GCF_002228865.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002228865.1	46d231f0d17deaae561dce78ea130c73c8173994b9dc553f3bddaec2efe64d78	canonical_objects/GCF_002228865.1	8df566bd862e49c339da5bdca89759739c18cc7922712dcca215bdc34ce74d0d	REUSED_PREDECESSOR_BY_DIGEST	PASS	afee35d29bfbd713ad491377fac361c317730a7414591b76faa7485dddedfd1c
129	GCF_002486585.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002486585.1	d9698de8d3594d67e0703828502a31ab72e7f95c04aa109c8a314b502d26b1cb	canonical_objects/GCF_002486585.1	722826e7966c50e3fd7bde95b2a7c98165af1420a1f9d7c6e8d8bdcd1423bae8	REUSED_PREDECESSOR_BY_DIGEST	PASS	96358cc111ad6161b8c6f71909e1d8877424c1198c9bb34a9217a484a94bdfc7
130	GCF_002244095.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_002244095.1	895000aceebab933b64c7587e68f539ebb4307c102884abc95af6190cfa24514	canonical_objects/GCF_002244095.1	45e925a83a5141b04c4d5c8bd215c7ec7f61af25a97a3fc153463018787464d8	REUSED_PREDECESSOR_BY_DIGEST	PASS	8d5e111e6bf30253df6aecbbc655b700fccd51689706f3580f4c42de6e5bb51f
131	GCF_001651605.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001651605.1	75a62df56022033aaf63da7141a77c25fbea5cf2f038a5853801055385e2e6f3	canonical_objects/GCF_001651605.1	64f424733f04c92e5df6f722e045e64c0d7e7366e6f0dd58dc24ba454e6ef7fc	REUSED_PREDECESSOR_BY_DIGEST	PASS	9854080eb7cfd94fff7bd178076e845cce42061254309d69c83b177f60d42515
132	GCF_019834335.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_019834335.1	5dc0440fed7fa9d1d0251a95987c2941a22ead77d4615e64922a10f0af50bb9f	canonical_objects/GCF_019834335.1	cd089e19c1b8b8d776ff26cea23ebb58b9a71ca42444520812ab1e7f3a7c6055	REUSED_PREDECESSOR_BY_DIGEST	PASS	a146223885da9f142d1cff358005a231602f57372550c673481ab44940ff59cc
133	GCF_001266305.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001266305.1	e561f1dae0d0029ab569ea8b5add509fa50f2206a4d80749cf6e6ce1c76e89c6	canonical_objects/GCF_001266305.1	e8f8787ebe5b6b18ba66dce5488a106e2a9e224c9c9d5ea13ee0654909bb4fad	REUSED_PREDECESSOR_BY_DIGEST	PASS	bfc31c83fffba6eb8e4286b159546118d8c3b369e1ca25b7ead1e7cf08930a86
134	GCF_000357825.2	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_000357825.2	62124e2de86388855087c3d83faace10d11b7ee7db81cc68cb74bacc69a89fec	canonical_objects/GCF_000357825.2	854f16893f597edb47d1749cdbd0f69d51599820af3a97b9ee62a966396baf7f	REUSED_PREDECESSOR_BY_DIGEST	PASS	3933c1e82162a9c1fb372c69e5eba4205a7f3003e9b8f63b7e2973bdc0652f45
135	GCF_009767495.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009767495.1	ad44a01fffaeac72657af0e541d2596b9f46daa972acee0800dd3b10844a40ab	canonical_objects/GCF_009767495.1	78dc52daedc104a667aa76fad17a2520f271e9fc3b9f9b14023a82579ab088b8	REUSED_PREDECESSOR_BY_DIGEST	PASS	6c2664df937ebd0a9594af3c64029073cbb22bcd98c16d3bd084b4763c253b3b
136	GCF_003988295.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003988295.1	9f4f709291ffe8edf52e396e5930a317f4bd8e944721329ce56de338a21cdc27	canonical_objects/GCF_003988295.1	bb8acc1d4cec219e8a2d538cbc74d11242d8bdc3b332bf22fdb429b94ef64a17	REUSED_PREDECESSOR_BY_DIGEST	PASS	41df0df091e8ea535cf1de94d521bbe7d641fc98c4080a9e406af086015bdbb0
137	GCF_016404405.2	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_016404405.2	06fc985ee75efe713d6ad4a051510213cd3def7d495a10a0973bc9df29f7a262	canonical_objects/GCF_016404405.2	4fd1c400e9c36f570485021ab23b4acd5d07bae053876039e7784efa371eff18	REUSED_PREDECESSOR_BY_DIGEST	PASS	11f35a275c9669d12177bbab20d88e06c844775d1a7aed2bef9f979c6e2a79af
138	GCF_009794305.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009794305.1	7e0a0a28b4301926626c29c0484ec66b46354bd1cd53d000882a50ad7c11cd23	canonical_objects/GCF_009794305.1	2f15906649e84d7782e557a18fb860d32667db362ca59f4570fa190935f12670	REUSED_PREDECESSOR_BY_DIGEST	PASS	79295b69daf035a1db15adc0ea4210dc1bdc4c1d6a84579e7deff747939df77a
139	GCF_000355215.2	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_000355215.2	f23eed1e59ff094b9296e51453fd1e5a790cc126c58441132eec55cd66038d7a	canonical_objects/GCF_000355215.2	ce17ebe6372c421daa87a5ddf6b228b3741507818decdff983ddf35f21696099	REUSED_PREDECESSOR_BY_DIGEST	PASS	0ee1ac0c2b7dd74df19bdddc2147e85e6fb6ac1f4eaffd87f8df96b29f67865e
140	GCF_001191045.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_001191045.1	1ec5813938a444d940fc1fef421188670b51ce5f25bc710c0778bc4f2d7fe29d	canonical_objects/GCF_001191045.1	23c2d09285e2e741f403c0d93f9318919f5e60c08eb1dc03c8f67dc99b87c6ce	REUSED_PREDECESSOR_BY_DIGEST	PASS	542f253036054b4c85aae78dbfb63547895259aa5dd840a72fcd5d7402c8ac86
141	GCF_016403925.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_016403925.1	2e80f683af3f0febfeb4da00b94aa5c67f7c88cbc892d389edb2070d9214438a	canonical_objects/GCF_016403925.1	86e6550c4a0d4f0216f5fb55d8abc5434510efac0d8fc3918247c15f79f8b359	REUSED_PREDECESSOR_BY_DIGEST	PASS	4abb4b691649335d97fc5ab023baec02fef2cfa9c13528afd9d8f6a02fdf702d
142	GCF_013391275.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_013391275.1	29d5d9a7a8884150402a8fdb53dd0539eb79d60b20b753f07a9f675d120a0bc1	canonical_objects/GCF_013391275.1	cc11daaa17b6f5a3d2c60332d6d04d83c38a0b7f7a342bd49719f39e13a1ba51	REUSED_PREDECESSOR_BY_DIGEST	PASS	730f31840001cf608d1918d405a03f933daaa8ba67cba5be0b3e66e59fe80ced
143	GCF_003076695.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003076695.1	59c981532bc2a272e553d2897e7931ccc5a510bd0c0b2dbaabad950d56dc9da5	canonical_objects/GCF_003076695.1	1c4c630a01ac9381cd2b1607f611540936766e846993e2c17c445c7bc1b4dd26	REUSED_PREDECESSOR_BY_DIGEST	PASS	09e7da713fedeba686aa55c6edb8449db53c7eef080124b1eff8f2f5019e42f4
144	GCF_013395855.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_013395855.1	f0b2d8d94d3b631ffe208a6599c1a56c7ec62e0d9297063ba3d671ab35c4bb84	canonical_objects/GCF_013395855.1	0e83bad1d08a78907000a7dfd2341eafd60019dc58b93c89de6c6f976923bdc9	REUSED_PREDECESSOR_BY_DIGEST	PASS	f5cd170513792669407d50f31f5721848d780920690c304f25e40b7369669bc1
145	GCF_900096855.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_900096855.1	7ad34a22f87738351fd686e3b22b11b00782ec15163aca282f325625a8cc80c1	canonical_objects/GCF_900096855.1	666b55cf536783019d26f2bafd7209ce9580810a9e856f63f0fac5024d8c5a12	REUSED_PREDECESSOR_BY_DIGEST	PASS	5f818ad536816e7a55b38c4871dc7c0ae01aab7193942bf08fe51e419965a717
146	GCF_003731535.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_003731535.1	d2cc2978b4d8c7e277c4bb1381bef7584619f944536f78d6a9c76abd7f9c613f	canonical_objects/GCF_003731535.1	6ade66067a4410b43e6244c71a1a41f68f4ca43434e0a113a1a39f2b9cf3d339	REUSED_PREDECESSOR_BY_DIGEST	PASS	de7cf7012542bac387ccd223d64d4a2edf2e12aadc28e1592c0c2223dedd8656
147	GCF_016103185.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_016103185.1	3e580e20628835b5290c38b061541ef0513c9bac6bfe8473ff48f64620d2af90	canonical_objects/GCF_016103185.1	27eff76dc3ef96e7e738d44b5dbdf592e8c8daf185ffa2eacafcb03363e767df	REUSED_PREDECESSOR_BY_DIGEST	PASS	d533b99cc803886b56755a27f4b672398f2af670427dab067b89cc9ea173154d
148	GCF_009393955.1	canonical-cohort-250-v1-a6184d7d6ee08bda	/home/erikg/phind-data/ecoli26k/v1/releases/prepare-canonical-cohort-250/canonical-cohort-250-v1-a6184d7d6ee08bda	source_objects/GCF_009393955.1	18a9008ac8d96e607216b282b52c7bbbcdd0041ea1144072658d1c563370e1f3	canonical_objects/GCF_009393955.1	79ab5c05571a0f16e0b99e4064baf6653fe017e610982d9cfbb8e255ea296166	REUSED_PREDECESSOR_BY_DIGEST	PASS	5a1c8539649c521cfdbea22916271e3507a2ba491c5be3a6ce4809a15407aa78
