stage_b_order	assembly_id	accession	predecessor_resolution_status	terminal_state	source_object_relpath	source_package_bytes	source_package_sha256	source_fasta_member	source_fasta_bytes	source_decompressed_sha256	source_gff_member	source_gff_sha256	annotation_status	canonical_object_relpath	canonical_bgzf_relpath	canonical_bgzf_bytes	canonical_fasta_content_sha256	canonical_bgzf_sha256	fai_sha256	gzi_sha256	crosswalk_sha256	annotation_aliases_sha256	contig_count	total_bases	remote_identity_strength	remote_etag	remote_last_modified	download_attempts	range_resumes	validated_at_utc	row_sha256
554	asm-v1-28e9e6e568d00752bbb9c52d	GCF_003304615.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003304615.1	1929724	f53e5768ea2469df0ec4ffbf01b29823b7e2397eee5fb6f95ce3298c3aab476e	ncbi_dataset/data/GCF_003304615.1/GCF_003304615.1_ASM330461v1_genomic.fna	4933006	5d42beb7fe955ff543088c72f3a454a1d603ad869821cd4d29060ff80190c754	ncbi_dataset/data/GCF_003304615.1/genomic.gff	e45f05a619f837330bcf621784fd815ae382ecc4bd3d02b36c61f7bda5405c60	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003304615.1	canonical_objects/GCF_003304615.1/GCF_003304615.1.pansn.fa.gz	1388770	bf289e931e140714a7035ce8ddbe7d3cf1be061714d1981dd98877bb38c9d4fc	a970fb13e4ba13d3c4f42978b7b198f4ff929439a7d2c6dd739b0ecb92a58350	023fd17bfbd4e178a6c06364f7d7ca1ae44adefbf43f86dc5bf976bd5c700233	b0fb89864dc31eb49458d641c70540b2214881e1b678fdf4a5c681701e12dc23	2410cc34f90857cfde7e1aeb122ef88770543ac22193c45e56ba3c9922bdccbc	15c5003cea3b7dd5ab6d45abb685118bb6491c1763125491e2cc2ea2504f6945	157	4854756	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:46:51.348845Z	457554796cfde695d47e79d11dd4d0451d850c47407e8a25712a553234bb1f04
555	asm-v1-fedff167153675be8b2db49e	GCF_004959985.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_004959985.1	2049117	4b2c86a2d65daf5fb6d628232ac65051aca5999dbe052773797fb3a315514d61	ncbi_dataset/data/GCF_004959985.1/GCF_004959985.1_ASM495998v1_genomic.fna	5203252	99b8c79dccec251692afe0d048ffde1a368d8034b4eede6cff94a37ee123c1dd	ncbi_dataset/data/GCF_004959985.1/genomic.gff	38a43e20ed5dbd76a2bb783b594da9e02d2940c52264ffc8477cfad87bda7ff8	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_004959985.1	canonical_objects/GCF_004959985.1/GCF_004959985.1.pansn.fa.gz	1461839	efc4893422c1042a893ae11ee13ef8a770352301f5ff1374f4802502a2e0aac0	f6761f38814e2d59b7cad55e5e372d655643332ccd898d231a980d939923427b	443e3499051e198c5950435a9a5eec9d542734dddbf756c311cb95e3424cc128	94cfcf3580db1e9329197f8ff080d47c24a70fbc3b0888353dadf201f04f0215	5201fe189ca92f44f82baebb2ef633de3228b01f1c0f5cf4d530951ee7d5a302	5791feef6c4edb3248c5bd0e7fe73e13da299c16b15bbd5fcab31ee7a20aa255	134	5122320	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:46:53.755933Z	4911bdfee81fc399078520b4b8a2f72be7e8074c3da1f920e8239bf65c99746d
556	asm-v1-e696663ccf36195d7b93b7fd	GCF_003357785.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003357785.1	1973074	86d0550b48f7371d48eff8be0b04c4b8a30d9ac5383107fb4b73f4fa5f73edaa	ncbi_dataset/data/GCF_003357785.1/GCF_003357785.1_ASM335778v1_genomic.fna	4995502	a3a3efa73b65e57ed780a8ab22d7067234885d15ea16d140c2ec345b19f41981	ncbi_dataset/data/GCF_003357785.1/genomic.gff	5f60d1448f3ff95060efa16902465766acc877181c21440d14a7677f0b5aa764	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003357785.1	canonical_objects/GCF_003357785.1/GCF_003357785.1.pansn.fa.gz	1405702	6765f81af7e613133c3bdf538cccdd7420b1f83902e706d9e12e03e7131b3160	a05e89d8a3820fec6e5c9348eeabfc6040ac896ad0ecac0a2de3899666dd9ff4	7b26da386037df39eada6d3275d097ae9b1a0b2cd209da6d7d246d9862ea8896	f1255938c25f1ba63d357ac234dd30148fe092c03058399ea6b3abef1af12b81	b70eedf3e1040f13ce6d94e788cdfed789a0c190bc7d32a2415b2918b6c33506	75619e8736a6400a40f7a2d13c8611b6310ab4379485522aa7f05ee938c35a6c	204	4909756	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:46:56.464481Z	66fd8c14ac502629fded17b316a17bcb34e1561911754659a3b99faa7a80a79f
557	asm-v1-e0fb6ad03fbd24e03a8622fb	GCF_003321715.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003321715.1	1957522	75ef041a251c24cb886f420cafd1db7e2ec294d0dd03b261f7b3d5647982a2cb	ncbi_dataset/data/GCF_003321715.1/GCF_003321715.1_ASM332171v1_genomic.fna	4967347	7888836533376b1e2c925212807b16a0cb8249770f934c1bb59581cb20095cae	ncbi_dataset/data/GCF_003321715.1/genomic.gff	322489e1891d0d3124a7951cc2e56ff5cd772cf5ebdd5446cddbc1c34f786915	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003321715.1	canonical_objects/GCF_003321715.1/GCF_003321715.1.pansn.fa.gz	1400615	c4a138c4fe2e285186213de9031e142f3636f4f79061df5c741cab668c2390af	c270d2d7bcc781440f8fd97fea4db14a3f35ed60438b941159d8fad4198cdf54	abc2ab6539bed5299c79f55f6e444d091fbbedeb1eccc7d9dcb31eccd8f3889f	7f6c2c3d94f6afb7690d361d61bae42adbeba829b47d99315f5e57328edd7053	cd6a51c07b7faa880fa31ac01ef288c096650bd730652d948115d4de9f916ba7	715d87198574487416b55f75e95e3ea871b656c15ad8c62bf778ba757a210221	199	4878995	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:46:59.272016Z	4c814b5ef14d908bd0964d0b44ea529375bdf418b62432eb53b0d41e634957cc
558	asm-v1-85a0e7f1a58a02f24db450e5	GCF_002511125.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002511125.1	1905302	32d063b634b887543f059d6682b77e7a15567e800e65399746de5800c961354c	ncbi_dataset/data/GCF_002511125.1/GCF_002511125.1_ASM251112v1_genomic.fna	4903397	18ab0ed6d7b3d31edc0de5987811ad9ce4a2d10a44adf402763b4c553f8e4ab0	ncbi_dataset/data/GCF_002511125.1/genomic.gff	96a63dd19d7447964162b1b178403438c7e4a5acc12454e5d28be00ed5819b6a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002511125.1	canonical_objects/GCF_002511125.1/GCF_002511125.1.pansn.fa.gz	1375483	950410594d87ba15d57e38624d8d6ce27bfaef7e5b63aafc52fd9203eae29bd7	f1c5eda4c8dc5153c6231a40df0d212cdcbf7a2fc99afcc3c2dc4abd24b9e6cd	8d6489add3a60da7bbb872f62cfe2a2b73d40aa7ac3e4a01664045352042e354	873d19c6cc148ef792e5dd1d880eddb0eae2ed62117f25446b371af8e72db790	ccd214e77f9f18d926638ec87102dbfd143401f80952cb876b7707b68cf95b3b	b73d47d73431a096956c6ed4ffe1bb2f2b8f281043aa0aeb6cb0131d81903876	133	4826338	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:01.649826Z	ab99b0dc0a2c71ca9939ba251c352c170c8e8a5d98785846750471c7f05d266e
559	asm-v1-efd44ebd47d10b05457e13a0	GCF_001515725.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_001515725.1	1911816	8a3aa3874cd6f078d90012d4a70931734c92a1b94c16f5c8517e68d9e17fc859	ncbi_dataset/data/GCF_001515725.1/GCF_001515725.1_ASM151572v1_genomic.fna	4941005	80faf6c0d0eaaf296563200cbe73490eb1995531f6b761d8143496ae7d9681fe	ncbi_dataset/data/GCF_001515725.1/genomic.gff	88f552131b3357fcaa7fa34c26e88ff5fb34220c41cf37ea36f774f6a21d85df	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_001515725.1	canonical_objects/GCF_001515725.1/GCF_001515725.1.pansn.fa.gz	1383213	b2d8792c7975c79cb56f27ed879a54a7a2f1d41440e08e69672944e11a0839a8	c11f07c78b5838c50f53078412461872ee37a760da747d1155f432ed146dc0b4	e01461541a9e7c3496e607c205ad0bf06a8a342b661891b10a2a456736963bce	c24c91f3478e5663b1c24e8f216d95602b3422c22a433f4db8674ad4ccee6baf	c8faa0089b1ebdcfb48dadd0785ebd70c5f4d5bb617ad194a92367b86e582748	70a378c193f20c68d949864bd3733f2c1ed57b4c5137eb9dba6ca8e8d383ff28	1	4879931	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:03.697545Z	ed99eb5238d7092f67dceb02cfa38ff9ab290830d8ad19ba39b4bd581c5ce5ab
560	asm-v1-c588a0cb1a1e23455b1309fa	GCF_001561835.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_001561835.1	2062074	f7fc5c36294e63530cb05e8166376873f0cc607c04321e8b7bb9aa5cb8c69b00	ncbi_dataset/data/GCF_001561835.1/GCF_001561835.1_ASM156183v1_genomic.fna	5290022	1c679129de6c7b47e8df0dbbfdc68d7722cd80216375291c5b7bd7326dcd333c	ncbi_dataset/data/GCF_001561835.1/genomic.gff	6d9cff14ed85c12cf4dd3f177a21d381999e6e7dade2a1068099d536939e954a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_001561835.1	canonical_objects/GCF_001561835.1/GCF_001561835.1.pansn.fa.gz	1483684	1f4ee2abfabb58c1d26358ec7decd8befc0ac2717c659269c4ce956c94a8b45a	aad4eb5f1be84900634cf39aa6a41490ac1936cbee0a5076d12a3b81484e6a2d	99ccc2d3598be9da9cc3926a2ad346a7bb4f56abdbd42efd93d183cde97e32f2	529ce76440e9a262bf063847b5d6e5b78de670bc319d21ba3ada3b7d13022752	c118438f9cd3acd3ca88fe07e40ff221acde747456dbbf3d9ee402c8c11d9950	3d37a633978fc5d83f5882180b1c304ce05ca292838f685457b5529fa8a0ccb5	149	5211652	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:06.084836Z	6f5ddc2c6a34db38e3c2aef470d9c0a0e45106004ffe30f4a8ae58653c60d361
561	asm-v1-f996ab18c3d760822920531d	GCF_018682825.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_018682825.1	2102657	2a83ee6723cfb3b9592403d60e36ee0c4219a3b1e3c2eda05950856bd8c75a55	ncbi_dataset/data/GCF_018682825.1/GCF_018682825.1_ASM1868282v1_genomic.fna	5421208	035b442a6eec2539f387a5343f70cd2a61b64204dbbf19f2fc413c84c2d38474	ncbi_dataset/data/GCF_018682825.1/genomic.gff	039fe35681197057e7b17fc18418f697619fc707e650d07547afdafc82efe676	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_018682825.1	canonical_objects/GCF_018682825.1/GCF_018682825.1.pansn.fa.gz	1526715	5c824a2b9d7a0e1045428c9e3e22980eb7f770eb08c515d58d06fbc03765c236	1b60c71ce220266bf8e6c5fc908a749fcff78214cb068812bde8b860c7c144f1	c7c3f84cf1d6deb744dbed7547ffd7fb680f99006c406e5d6ff0f3bb6b6ca6ca	56ca117aacd381f0a3d16e4984c0d9078e98ceb4c988a60e2f8b33a8d76b69c0	412d896f0d37a143f41d9ce9e5d81c69fcaca6defe6301e3958729ac5094d14a	b810809c0d5c2c7481e1b3db3339c1ef23c5ff20c9247853a869943bfaba09c1	209	5334877	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:10.025012Z	2e9ae212440e63991d0ae2592055bdf0bcafa024b436ee4f09861d09ce1e06b4
562	asm-v1-fe822f93d658dbd383778df4	GCF_003017375.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003017375.1	2175342	907fad37348d608332978066ecb0cf005593b7283979c28d25cc17b827291bed	ncbi_dataset/data/GCF_003017375.1/GCF_003017375.1_ASM301737v1_genomic.fna	5664386	877d3afc33ca192b307f0b1a15e19d5274fc6c46308b9d51e22abc1c5b7a9b0f	ncbi_dataset/data/GCF_003017375.1/genomic.gff	ebea91edbb2c0ba72d2e0ff0e5b0f711f967576110e98ac4f11219f613dca700	QUARANTINED_SOURCE_GFF_NO_ALIAS_VIEW	canonical_objects/GCF_003017375.1	canonical_objects/GCF_003017375.1/GCF_003017375.1.pansn.fa.gz	1584480	20ac7b3c16ce0585ad748224c3be68ea6352809bef59952b18d57c1cdeafa10f	40503dab3e896f93af78141b325837e0baed64e795ceea61ed61cedee764abd3	7a9187c74d0423b4932aa5b40db7c1943f06fe0907f9cc3f96afd0c0f753eaf7	983b729e4961061d9f7480875d505ff934a56746759471c63763b542cf78f77a	5874251e3f6c5286bebc8bfa1abbcf96dda858b6557155c6d1b2529fc02ccdc9	cd40aa389a30100c781d654e00f2807198c3c498d97099f6457427282fc8f296	2	5594293	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:12.216372Z	cf8c267ff3ae20f22c3cebff2b3c6e3574440217f1f26c59532d1136aa304768
563	asm-v1-d4e83187b21c8461ea3beec5	GCF_004173925.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_004173925.1	1943073	3919b63e51cc1318279278626f4fe35c2e03f8eaa82b10f98121dd0877fa9251	ncbi_dataset/data/GCF_004173925.1/GCF_004173925.1_ASM417392v1_genomic.fna	4924960	d4614f2ae975cedff355609f53bca1e52cf41f33a9797ff4a935699cbc8b619b	ncbi_dataset/data/GCF_004173925.1/genomic.gff	281e6f256084df66e56f9934214b170e93b3aa3b97f687b8e60e524317ba5b46	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_004173925.1	canonical_objects/GCF_004173925.1/GCF_004173925.1.pansn.fa.gz	1389694	93702291825990f3ddd09dff66151f40058f09a65ad1da59e4075c58207e0579	c8faa6bd9bb6bd23cf68456787d88c089b2c9e6c6577f7e8358b67f9334d9da0	821f289b7add9ccde1b277a0205b1434e5034dfb79b317a428361e4c9941297f	d73ea6ed61193466dda42a9877880378cef78a57117c91006a095b0ba081b651	37f6f2b3c15100e51c61589f0c77b23fa3f30f54efe7cd9420cbea65dbfaa68f	7c1fb1141a16ee04e346ad7d8660e7b2757ba8804ab1a6bb45ed708e9bf4cb5f	239	4837469	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:14.976628Z	20354a3e90cae53284572a032c5624877e58017e35d07dc4573e9543e896c712
564	asm-v1-ba42f8b60b1a1051d497f923	GCF_005396585.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_005396585.1	1966383	f4bdffafb4071887f70f46587f72d9dec1fb64675435220683871a3583e0285e	ncbi_dataset/data/GCF_005396585.1/GCF_005396585.1_ASM539658v1_genomic.fna	4953819	805a0b9dd93059f2d90278b287e001cf47efcb54907c99c0c3d903882e79c994	ncbi_dataset/data/GCF_005396585.1/genomic.gff	01a0434b219534b384d6c78d3e23bc55a565ed4bb5b637e26cdf0a03af23c60d	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_005396585.1	canonical_objects/GCF_005396585.1/GCF_005396585.1.pansn.fa.gz	1397324	34df3dbac28ee2c542877e36b60b8e1e264885decbad1d99242b50dc6e9e9eda	56085f1cbc6ae1ccb719c9c1088586cf283b27ee5a6cd1132567243dfd277383	7e361075f3d8edc3b9566265c9ab85e1cbd4f20db57357b7704083ee366c0550	b3d2a6f90e07373dda42f603bfb33791d1ff249a25d39a6a4450ffc2b09159cb	3a0a3ccd22cf9110516c55a1e5c50c13d718ed6f933bcc04177a97384538cef7	8181aabf57fb0db5d621546935bd4aa3e1aaae14462a9bd451ab9bc2c2623e22	250	4869082	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:17.744201Z	bb62b64f37dbf144db012e82e4107ab5a7633e0ed0ff8d774ccc0bf8bcf511de
565	asm-v1-71332e239016f50348051bda	GCF_003721895.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003721895.1	2108739	36798af6e17f7b1a9672caad2fd1316359b03970e510bf68232e32b7a5c63445	ncbi_dataset/data/GCF_003721895.1/GCF_003721895.1_ASM372189v1_genomic.fna	5403810	61305760ec5b93c3d9012152ad91e228d43c5c99e51e25dbd5231e4353db08a1	ncbi_dataset/data/GCF_003721895.1/genomic.gff	6aa3a644e16ba590759127cab05b96cc3b1c4e3b1f88369b374a32e42ba31101	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003721895.1	canonical_objects/GCF_003721895.1/GCF_003721895.1.pansn.fa.gz	1515619	8f1a396265ebe9fe692a6db72efc0fd56da9f2fba7a695c745c09fd2e4e3b221	ade050a3bd495643a1bedee8badb24689e6956dd408ab8b1a2dd7f9e466b5fb7	a07dbc0aaed616346f96b438f0f3c3755856dbef4887d3b409ddd0e06d06f3e4	c2d98d891525ab3570d58db4a200a2e61f3a3e7645320554c5f18cacef4e8d7e	b1f417ba3fa6b9e1fbd6e74a96a9da25e215ea9f02a1562823b6a6a8c151ca59	04baa4b9375f2b61d2efb6cea586071c95277c83a0124c4fe5c100f6ffa801a2	124	5323084	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:20.894163Z	720f3d790304f7deef54052ec9e9957ba3b663671cd56d094392ea97901b557d
566	asm-v1-7632f5a7469e7de1f24fdc22	GCF_018972045.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_018972045.1	1864504	d26151d59060677b7c0b414ca1d2adcfda83228b99db48722d02f753ff4e29c1	ncbi_dataset/data/GCF_018972045.1/GCF_018972045.1_ASM1897204v1_genomic.fna	4815505	cd00b749774fef86784909d05fce2e94c08ec78713d219aab5de7eaef7d14598	ncbi_dataset/data/GCF_018972045.1/genomic.gff	398e14615fa2dba77102821cfaa3b32f85f84cd030629a2d932ca40f74a106cb	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_018972045.1	canonical_objects/GCF_018972045.1/GCF_018972045.1.pansn.fa.gz	1345020	ef565433eb250e0a39ff627f16727ff48e738f89fb33b31751a74b0551350966	cdd786ed2b525554f78a16202ed0ba04bc9e499389fe98ad94f43b961f485918	fc3bb8fe9791099a57048645123feb63e0461f6f6bbaa70e90c237edac161e7a	d8281aa405e95e2a6b0c789876be15a3dec9f119c219c2970ee2d046759b4105	e3c56f8e6181f30a34d9ef7ca29212d11371d13b441e350484507acc59537cd4	b0a6c8f1f4186741460d203f512dff2a50a2b04a6a9904a863c8d9850fff671f	1	4755981	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:22.900882Z	1a0c1f892d1d0f41166eb5f475f82d31b34997a29a1a2f98fdf949cd4d25f341
567	asm-v1-6534b105e61d47795f8e619c	GCF_009896495.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_009896495.1	2134777	12ab98a9f74ac926911b4d064962a2863a740575f0d7a007032e82438d6916cf	ncbi_dataset/data/GCF_009896495.1/GCF_009896495.1_ASM989649v1_genomic.fna	5461204	3975931a965547f777d352a4ae720f879a5e33e1510253bdc97b46c2373bde48	ncbi_dataset/data/GCF_009896495.1/genomic.gff	113d65be3763030e58d899c8ea605f814d080712eb85a44745e80ecdd228d5a2	QUARANTINED_SOURCE_GFF_NO_ALIAS_VIEW	canonical_objects/GCF_009896495.1	canonical_objects/GCF_009896495.1/GCF_009896495.1.pansn.fa.gz	1534686	fbe5bf95e4b41bf876283c15bed0c59481786b96ab416b85db6b12bb7b7b0621	98813bdc6fc0f4dd53f2748454b3cf35c2f6b927e4e4314feb7c1c627bc04a01	6dc5a38b53e74380af83771ac915e9a50bc73edec8256fc0d6768c66464cf3c5	1cad73dec2a32f3d58084055b0ac57090f1b62edb01cecb0ac0fe6b395e73f5b	b769df16d8d4b10f7bb7490d39d16dc5ae78695cd011b6f6ef1104ebd7fa3ec2	cd40aa389a30100c781d654e00f2807198c3c498d97099f6457427282fc8f296	91	5382541	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:25.132691Z	d452d91716b4401ffe8c6477b5e17a29c4cffb1ae7145600a81da67274d9f98c
568	asm-v1-26b1407edab67b3b02fabd60	GCF_000351485.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000351485.1	2029473	887255794f8b56a42ebdb6bd95474d9708bb2c35641ac4e104d6940cf7d076d6	ncbi_dataset/data/GCF_000351485.1/GCF_000351485.1_Esch_coli_KTE53_V1_genomic.fna	5277944	56cf2c9711bee91cbdc497fcc00b8f5332dc9efe106929bdecfea42aeb822ffe	ncbi_dataset/data/GCF_000351485.1/genomic.gff	6f0f675bf04398aad81d46f93a210ab40ebcde3b9a17935188c4cb08209673ce	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000351485.1	canonical_objects/GCF_000351485.1/GCF_000351485.1.pansn.fa.gz	1471416	19b26fc68778c926b78acd83f6154f1a49afde32d45fcfd8b15f3cf867a6f782	808572026b725064d783e14322c565ff6e3e2942160c022b3bfc7b1e9ec303f1	9e44f2be5e0f74ff79b286bb230a86108fa20a90382e1469804e32980a63003d	656cfe84549be3a59b9915fa8c0ac466a4216fd53048e75c9e9a2d9ff3b10ac4	edb3bf09290a4887ebac37b93a0fa6b0476b6d03cde4d4d17d5e52836843aa20	94f49c03c7c5399020a8d6de78cd71a6f6e61985888f7ffa5beb598c9c5c2218	15	5211466	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:27.281631Z	9cb028dab7e23a6a1de9ffdc8d1e6b078fbbfc89882e58d92931cceea82376da
569	asm-v1-23aa0f22f6f19cf7dc00121a	GCF_004960345.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_004960345.1	2113600	ed1675ec21fb235b4403c8aa90a9b76677bc68d99f70b6b2aa239a10ec2d2790	ncbi_dataset/data/GCF_004960345.1/GCF_004960345.1_ASM496034v1_genomic.fna	5403202	9aa2a9ec5737bf8ac55fafee275b9ae44940aa838b5361605efcd9c723c7cd9f	ncbi_dataset/data/GCF_004960345.1/genomic.gff	a4d7d328b32870fc5d18ea95c3fc0c0cbd160d747eb71f565665a80f9dc91b1d	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_004960345.1	canonical_objects/GCF_004960345.1/GCF_004960345.1.pansn.fa.gz	1523192	10eb41ba21757793056bde4479fe9474cce837074d380643794efa7dd153631c	85dc7ce0bc253fab4f92e70d41902a0bfc86206bf0891328b4d2c38ce858a886	60232f544175e52ce1ccb6cde11ebdf678f0b5d1bec9de18577f41ad49765a84	adfc6b3ae637fc713ec2a61453ac8c1753bea213abd6b8d9dc8c7b14fa358912	59eee49cc60013dc13040f8abd47b3a24cfd1e767f7564d1fb6bfdf972a138aa	793561172ebe7f8ea81241cbdc6d8cfc129557fd2f2eac19db94aac16313505b	110	5322906	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:29.606910Z	c8f1f739e795c6323eebe4795fe4935d04f9d1f8563894820a11501e9b2079b0
570	asm-v1-d13312dab5e9b79e108f4f52	GCF_006351305.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_006351305.1	1939301	345a56039d9079d81badc9e76062a516664f1645dc1d955b77ff8fa55b6b9f90	ncbi_dataset/data/GCF_006351305.1/GCF_006351305.1_ASM635130v1_genomic.fna	4853838	51f8308264eb037cac116e1d7956b8f848b9881f8f6640df937a9e9b3de25d15	ncbi_dataset/data/GCF_006351305.1/genomic.gff	2596946ae7a603d549347ce7b39f71786415a15acf2132768de0acccd54f7e60	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_006351305.1	canonical_objects/GCF_006351305.1/GCF_006351305.1.pansn.fa.gz	1390434	73afc19f42e297f09bf045e20c1052c3d02b140a7f800e2955a41abde03f75c2	0a47668cebc7e2cf3f44b62cc998ab7077859713784af61bf0919f90a07c7551	ba83dd569ab59a6a36f304ba983af1b43da8fa170f2fac0da576a3261a1af188	12c10647fec33dc0368126b73694154fa179c32189740f003d0c660b7316443c	ddef0222f06ece17a4559463e22d8be55d92f0a40df01f5b8ee64b83a8347ec9	a30642771341beef4fffd360d95252fa26df69c3739304040a3ba4aab5c98099	410	4746405	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:34.128585Z	efacecb1aa5889926566e17caf5de5ba906686edfadcbb330e9acf3a282a3939
571	asm-v1-40ed2ad53dc20a76b96e53ad	GCF_018444425.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_018444425.1	1960279	0b3a9c5c8fafed2a81928d7c9a8ec576db35ea2d245cb9d8ea225803f49b79d3	ncbi_dataset/data/GCF_018444425.1/GCF_018444425.1_ASM1844442v1_genomic.fna	4975656	a9174b6eb66f9a75a3c3945f1a46b16d7f01520b59388c9650af010814ca243c	ncbi_dataset/data/GCF_018444425.1/genomic.gff	846767e024c61312ff52dd7acf311efe9582056ffcb525f1888e4549861a649f	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_018444425.1	canonical_objects/GCF_018444425.1/GCF_018444425.1.pansn.fa.gz	1411116	2f8ca4be3df6103d4f89d7c2d9487d3088f2826ef4a012f0920091cc5c6e725e	85628147934ded694c6b050ca2ac356dfa8b6e3e94e8530d64e39d7935b21521	f5f2cb899ac9b28d931f6a53624042dd15f27624ed8ecb7760b7a34be38b0a1e	ead54b4c2eb7b00689b8cc836ce4a56f5694fc87d378c7f9358b4036aba9e346	7b30450e7aaac69d57404b73f4c62494ea17b56d4772962b7587739e5eb9194a	359489b899a8505a8c4b52353e1c74acd8bc9338957ed836c4c631b63db484a7	326	4874914	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T02:47:37.457224Z	48b901916a84e5210fc8504dcff3e051a067c4d4853782e8e5a138405c2b0803
