stage_b_order	assembly_id	accession	predecessor_resolution_status	terminal_state	source_object_relpath	source_package_bytes	source_package_sha256	source_fasta_member	source_fasta_bytes	source_decompressed_sha256	source_gff_member	source_gff_sha256	annotation_status	canonical_object_relpath	canonical_bgzf_relpath	canonical_bgzf_bytes	canonical_fasta_content_sha256	canonical_bgzf_sha256	fai_sha256	gzi_sha256	crosswalk_sha256	annotation_aliases_sha256	contig_count	total_bases	remote_identity_strength	remote_etag	remote_last_modified	download_attempts	range_resumes	validated_at_utc	row_sha256
29	asm-v1-31cd9173370fa4123f9ea13b	GCF_008041205.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_008041205.1	2119678	ac235522b91ddd485ddd518bbe80f7d44455249e67bcbeb8dd2a188ea929740e	ncbi_dataset/data/GCF_008041205.1/GCF_008041205.1_ASM804120v1_genomic.fna	5409175	1c0e5220d3bc6465f37580b6e8d3648b26d717c2f491ebe4f9c1ff36b470fc55	ncbi_dataset/data/GCF_008041205.1/genomic.gff	e3aa497cab534869fc16cb31079d7b7fd36ad0a4b0eacf9d2a28530101ba4189	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_008041205.1	canonical_objects/GCF_008041205.1/GCF_008041205.1.pansn.fa.gz	1514325	2b386be3ad5eea4c27011c9668fb08d357d2714a5a667cfb9ef4c52de9aae8f4	415a15651b1ee4264fd88de1822a378ac314b5a222dbe62fa3812c4b855694f1	f073c7a4ee4e3f3fe3e28a825476c17abb37828d1e81beb315a573ce70eea020	3213aa96db842d35dd9614f2d0d60a8555cc940db2b5466258fb45b0916a4e39	49553b40c674567b6815f699bfd43b6f56b2cf46ef21f218d40421c82850189c	1572ef6a528a6c6aaee15f0498798c05f3c9c2c4f4bad20fff05a754d26ded94	171	5323000	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:06:53.257224Z	2da889a9be068645dff45985ee5620b2b0d6bd026e4638a29a74e481905a4950
30	asm-v1-b419079f0ccf7758946a758e	GCF_009820795.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_009820795.1	1935834	88efd15e2bfc87e07cfc59ec437d16de2110cbf79898dd8e1bc70cc465c7577b	ncbi_dataset/data/GCF_009820795.1/GCF_009820795.1_ASM982079v1_genomic.fna	4943617	6dadd7825228880b6df2e8fe4a3a78f8de4dede1fa9c4eb65f7fa46c94597a14	ncbi_dataset/data/GCF_009820795.1/genomic.gff	702d0f7afa58602db6a438bd91a558b4b1e57192cec34ac3ec1ee44913275207	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_009820795.1	canonical_objects/GCF_009820795.1/GCF_009820795.1.pansn.fa.gz	1387105	bc53fcc78affe56ca2146d668141916f1349330bb9e0b27b442b90baf1656aea	90ab7b2dd5afb8cca83826c32bc5b7532fb802be776a631e42d3a901285241d7	9c26410117c1652198812bc47c6055355ffe48e62a05fcb1477b4b9625a9c977	98b13a2404abe6d287ea823a26c5d39fb77a1035147174cc2654380a7281c5a7	b171f2b7ed7e7942f306b3a5925c1bbffe61cae6522571edaf8b0753c3a6524b	04bd10a598ece9000645715abf07e6761a09ca38d921fc6981b05ab36ed4723f	86	4872729	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:06:55.418812Z	6ee9b91e5e4fdb01c5c6932a1b4316a595dce936944c5d68f738afe6575fc5da
31	asm-v1-9416d74da50a26741c416d3a	GCF_900479385.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_900479385.1	1988350	faffa8a86b43ca2a6f559f1a67bd07b75e51a7696a78fca40f8343e95bbe01e0	ncbi_dataset/data/GCF_900479385.1/GCF_900479385.1_19084_1_68_genomic.fna	5096900	38c3e0837bd23bfcbef0f8b7c74311b9119ee265dbcd7ff65abf6dcfa52ca072	ncbi_dataset/data/GCF_900479385.1/genomic.gff	6f0d369c843bbac7fcc689c07a93bb06346fc7087f83118341e53b7dd44d27d5	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_900479385.1	canonical_objects/GCF_900479385.1/GCF_900479385.1.pansn.fa.gz	1427070	c551cf1da2405f62e44b53e93cfe9ee40f85f241b83866b933b52359d8c0a869	4ba4b077daf2f9fe4c2980212959262c63a87735f58fd0dd466194d194f97ca5	0dfa9b5fc6a59509daf3a8aa618da21ed8e06a258ca51ca94853d5aa6150cc23	49e52313e373064abc71a2cb0d41b29d9fc5d4397a77e84fe0bb6f6669babf7f	7db82380560bcb99c4bc3d41ada99d0a0f0f2689f8385267e848f098ecd8d331	0138f9128106d508d5ac54193c912a8d5bcfaff9018cf3aa8cb70c63773bc364	45	5030265	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:06:57.794417Z	63b698184ce9926c0bc268777e048f6767c063ad14c9dd59ba4beb5c5cc879b7
32	asm-v1-b269b6f553a373270f84ba18	GCF_004767475.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_004767475.1	1860437	7dc87ddfa58793cf7dd5743d86824bc5a490dc65acfa026f9e390c525e8bf697	ncbi_dataset/data/GCF_004767475.1/GCF_004767475.1_ASM476747v1_genomic.fna	4735880	4ef2f1eab37de2bb6ac7c6728c8dd9242243558fb8674733142286a8c519c176	ncbi_dataset/data/GCF_004767475.1/genomic.gff	7050626f2d6582f9c993868dd9e8a7f199291c870e0ce63de39ef6fa7e39702a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_004767475.1	canonical_objects/GCF_004767475.1/GCF_004767475.1.pansn.fa.gz	1327223	3ef6ce6b827b7147031b92f3a9f5d7edc78499298a25e9c82b91cefaec4649a4	980536f0bd66b1a7a19e3ee9f8612491357ee3dc36f602e2ed8f4cd659fdd57d	c815e16c1d6240a6d3311f79ad136739131a9a356376c7736ec500eb8fd54505	38a20cd156d9a5798e4356b323473c0891d5856d8bc936baebf240c66ac32108	fb837dae5eeb3a59f1f86d274fbc3d9b70e44be3b8a38776d21f1bbcbaa0f74c	2d64eb6f0982ad3afd857e1c08563976bf3bbb8a3a2673a25e8b80513c041f0a	119	4664051	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:00.046238Z	08a83018177d24a190fc6ce5094d7d90e750e1539b21aeb56391a1f170f25b8a
33	asm-v1-996e1b56b7867eb75e7abe84	GCF_002519245.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002519245.1	2014185	0d1faccc4dfc49f465e29c0536031512913767c6f2aa1786af76c1f94e7c6fd8	ncbi_dataset/data/GCF_002519245.1/GCF_002519245.1_ASM251924v1_genomic.fna	5082380	759a7aa01b0becf53b9e569b162d4fd9dfd199ecd8b64c4acf92a5fe24f8a3d3	ncbi_dataset/data/GCF_002519245.1/genomic.gff	501806eba89bccbcb656001a6be9e39f68020b014a49c0bf8f11d4e1bc081f91	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002519245.1	canonical_objects/GCF_002519245.1/GCF_002519245.1.pansn.fa.gz	1436313	9552fcf9b74e14286e0b53a3380d7abf5650c69a8dc65867692e188f5d7c50f9	d8d9dd680ae8b000440e7575167f8d8f53fd3703eafee8c9a9d231d6af5e9a36	878252dd405d733484bc9d6e4de4c7cfb38a8d6b491779d08ede48eb5213a7f4	2526f9e88a5b053edc1044c14645c74dc581c872463f2d5ce05e868673365526	22f934f6a53effe7d664b408d4e4f2a41c5b686f9c0bc048cb56b74ec18e1d4d	89261c24f1a4006841d820400ffd2828955f5c75c6e899e41a1efba86340a10b	270	4985995	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:02.922582Z	ff976e0b0945393fe7313fbd9ddf6b475af7dcd8561f4071edece54f95e294cb
34	asm-v1-9f93da8d24e49c1bd9dc1bfb	GCF_015644305.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_015644305.1	2126099	674bd5cc850ada3c2386729b0c953344ed3aa13596fff091664d492666cb594a	ncbi_dataset/data/GCF_015644305.1/GCF_015644305.1_ASM1564430v1_genomic.fna	5437740	32c6598ec3be8bce62064ae50b5cb2a2e2ea026768fc044f5193927b470d6d8f	ncbi_dataset/data/GCF_015644305.1/genomic.gff	a16390b60da6dd3111838fe129dcbc6b14863425c718abdecff6992fbc7d365c	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_015644305.1	canonical_objects/GCF_015644305.1/GCF_015644305.1.pansn.fa.gz	1524891	3eac5080b5ae12c2155e2df58eb0ae2c4705d03417719d7dfc7d1856d4a7e6c8	28acf784ebb3d9b896a7a7f10f6b32b202e977884a24decf2faf1d9e53594c42	ce6b419a60bb50d79ecd981c208a7728a6283960b215294462e93abcd0ad22d1	d44d07aa8be636b7a37e9beebe954601feca66acfc6c4f7f4f41a28c7f30d767	8c1acd7cd7367417334f9dffe7c9b250e8002e43ca6e6c4affe33f2d6d6e6ff0	49d8aac011d87bcdad730f87888e9f560ab0f5ebefffa5aebfb34b6bfa122c47	135	5354871	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:06.507410Z	a28d4d0a152a7a12baa33431f68ef5d79feef6cea68692cfc4436df22c751790
35	asm-v1-9bf79301d532e473a6d4d15e	GCF_001616285.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_001616285.1	2050309	d57214dcbcf0b05d59278c719a7a1673467e9d284dae78531f77dc57fceb5949	ncbi_dataset/data/GCF_001616285.1/GCF_001616285.1_ASM161628v1_genomic.fna	5301430	680ca5df1e2bc9b8835b7216e5d403614376a362f84e9fe7961c4f11e4eab094	ncbi_dataset/data/GCF_001616285.1/genomic.gff	6a9a1d8adb5419a34ec9827d0fa3aaf03f8ed7a0c900129029b808236ff5bd44	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_001616285.1	canonical_objects/GCF_001616285.1/GCF_001616285.1.pansn.fa.gz	1490478	5dcb4d76674c4c65f6edf52aa3cca8f79c3d767bf47634a3fb427377a98759c7	bd9886a937b48adc685b384d69e17f4d8700573b207402739bd28a34790e51a0	cfe13f6cd43f79d64fce292b3c360f699d1d300bb962b9f9cf636e8ac360f528	b3530d30b2a730aef3f889e28e787cbc16da8a6a72fdb80f544351fb9042f260	89e4b4ad7fa8d83875266a36f5b890355efe0a59edf87fde3ea3a87d661445c3	2d91c9321c719c405f50865c4dec36d92678eba7441a7ba7475ecca297f0dc2b	109	5225138	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:08.857178Z	968185c259b20f42ee62c30a249b0f516c99760501b8b22c94497d493c99231d
36	asm-v1-7f24d9da61537a483a8edeb9	GCF_001614645.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_001614645.1	2015384	9cdd1f3c0276c2fd64377516c63e745e9c0c256e58d7b945cbab5e12283cde49	ncbi_dataset/data/GCF_001614645.1/GCF_001614645.1_ASM161464v1_genomic.fna	5208630	509463ac95fdc1dc303faefb538a7c230f6be2f458f7a7a466870b59edb6f35d	ncbi_dataset/data/GCF_001614645.1/genomic.gff	8a812f8fc5f790210d27d1a9add5375d17296da80e5014bc69116d718eb4f482	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_001614645.1	canonical_objects/GCF_001614645.1/GCF_001614645.1.pansn.fa.gz	1461199	4ac3ad27fef263f6615680575f35729e724d177787b6d24c83fc8e28af88cf7a	3729162a13aeaa0427481b5cb697bae17e4620b3218d31e216a19461e1f3226d	71d614e2a5e41e92864e924ddfa454369d6e6f2db7952162909ad81d5b1ca543	eb4aa49cc52a99c2d35f2b10ffcea5d3d464f65001ac7fc6dc96fbb6811aecae	1e6554e9c7c4e05196cc902194dc2e9c8d9c88c899a2def83e585f6d3cdbe386	08edeb500fe47689a9ba22a5e20aae80d29b834d36b4998d68f0dd8346a7ca67	68	5137717	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:11.116993Z	81e217d9b06a1ec67d9b1720afa89041b439ae6502e384517e5a9dba812b3625
37	asm-v1-27d405b112a56b6388ddbef4	GCF_013370625.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_013370625.1	2048430	8d96cfbffb9e054c0c4e6af4b1fff48520d62604f81c2b7203603895e62bbb20	ncbi_dataset/data/GCF_013370625.1/GCF_013370625.1_ASM1337062v1_genomic.fna	5150413	f6cb95dd8f979de66689e27143c1feee26faa81e57ab8c4d2612ec30b46f1e3e	ncbi_dataset/data/GCF_013370625.1/genomic.gff	2d01de228806a877ff2d80d041c8109389efa6a684f2e9e895632d614438fdcf	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_013370625.1	canonical_objects/GCF_013370625.1/GCF_013370625.1.pansn.fa.gz	1441848	ed174136b2380e8e63b6f00fa69a87887e0e77ca6e65c4de7fc1cfe5e9161fcd	4b8c0c393b3d93b0b54474d85aa5ee90f42083a74a12894051179e204bbf3ef6	92a954a6b54361348c2edab2c94ef173d6fea4f980877bdeb30dc17e594b2da1	60e3134e2758922369544649a78c5eee4b2f8e693dd18faef87580bd7ee5389f	a750c5192b2a0da0b96601316097cf65089f2f5406dca2763a7ead50e39377b6	9355be7622b89177cb3888dcb59dc19b0b52fbf5eaa0715e1087b392fdd87907	243	5057346	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:13.919235Z	d64c643d9566cc19bb2fc0ccaf5c84f6c9b6c19313f134bdaa4f0d45ed9014a4
38	asm-v1-1373daf306e4c70962bf7651	GCF_013608825.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_013608825.1	2369891	b90b334b7a20c4739f8f12ef7f3f9c756c49e7763cf8e806f74e7bfca12eae35	ncbi_dataset/data/GCF_013608825.1/GCF_013608825.1_ASM1360882v1_genomic.fna	5838213	544275a9863533e9c37e2a8c7f07b4dfffff1abf0f2d4056367792b5efa8a08f	ncbi_dataset/data/GCF_013608825.1/genomic.gff	646faead533782a9a036f952dc3eaec6706fa639bba78a28810b8faae30e6533	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_013608825.1	canonical_objects/GCF_013608825.1/GCF_013608825.1.pansn.fa.gz	1644813	00e689a745be7b6cd981ffbdebc95b417578acced5879cb3a0524ec9997da7b1	e96db9f92238687738b13019f80d0f5b59eba9bfedc9ec079834abf1c5bb3c58	238be95347e9778c54d60372428d27498ef47d14e8552c26def9c1d9fd50e4f0	6e201a152864a6a4c6365f4037187e2477753a41b9662bf955cdb047acc1c31e	f4933dd058723e0e2b886e2812dc573b80a98742c011fba239b1df809e9bbb80	6c05e3d8645a597a16f5d2943f28cc2b465c1e8eab7f2d51b1aec7d793df119d	895	5661677	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:21.173261Z	2c3e67faf78c997358adefcb22c62f503a27176ce5da2cd5a60dda46f3a2ae9c
39	asm-v1-566c3eb2b8feeeb03a029d05	GCF_005043625.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_005043625.1	2088484	27d40bd371602f062eb3b075b82070897cc8d3924943d5e7054fbdd3e89fa4b2	ncbi_dataset/data/GCF_005043625.1/GCF_005043625.1_ASM504362v1_genomic.fna	5328610	bd4e2d77d893d6fc3da2711c0a07b01f986c3b45ee29246eed7f46ac705c01b0	ncbi_dataset/data/GCF_005043625.1/genomic.gff	d39fff6dc522c5536e1286d70bbcbf6ecfc7727e6f3763af469ab33b5958f18a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_005043625.1	canonical_objects/GCF_005043625.1/GCF_005043625.1.pansn.fa.gz	1498035	61d0e151988a02410e532d4f8712c67ec94fc51d14e985a081029fbe52d33446	33555c084910c9bff0a001652875a3f73b821f44fed3b896c1d4a658695490d7	dbf189a21fef7cd0d67c7a5a69467bcafe6496f54c43de6ef363e721f36244c4	a5994aa5b5239808c6a19013b914e78b00076586602a5027091b833227eeafa7	0a7d0148823dd1b929498d289834b053b219823acae9d6ab6f4c7490cce9cb5c	11db44d328403abf48ef9ac9c47ad79130c73dfba3860c86de2367f5afaba35e	143	5247426	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:23.757344Z	ea810483b68c074ac0e8f5de29fc2c7d13193b3931b32a0c42028287f1a9db29
40	asm-v1-d8e1422596935b944b73500f	GCF_902163565.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_902163565.1	2028078	806a70c3434ced60879dc45285fde6644fa46b8a234390f986bccef1e99eeadf	ncbi_dataset/data/GCF_902163565.1/GCF_902163565.1_25964_2_136_genomic.fna	5251926	75b31386bdd2ae8124b12b548f8547c20aa503e617a213ad59b4c9b7bf6620ad	ncbi_dataset/data/GCF_902163565.1/genomic.gff	7699dfcf3ede10fc753a06f9117a37398092824a512c823ed7b9dc5a0438d83d	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_902163565.1	canonical_objects/GCF_902163565.1/GCF_902163565.1.pansn.fa.gz	1475484	8f7413f8aaa8ca25cca7bfee445210e577631f85a684fcebe337a58e29bce745	901f6c75f04238de0bcd2967708e047d6144920cc1b2be86894115101b6327c5	b6b13bd8a81ab51addc97a84700e10054852b8db80a90b255494e0d06c6cb3a5	77ddbe9bc18459bc9acb7657c032f5c80aba861ee518e71641592aabe6b8a917	c074b2905fb115a404b76e481226eeb9aa3443173b50757198c74a526e07d68d	7b139405f84b1fde78dfe1bca6ca31170e8f42947f8bd91bed0b4be60d42845a	209	5167787	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:26.589308Z	a1902751765cd59aadf434c6c8d37b5b55412ccd7e98b168ffa9963010b5005c
41	asm-v1-62a4d2082d3f90d6cb5304ca	GCF_006351505.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_006351505.1	1920882	24308ca16914159ec87fa651b38bab67aadf28b2c711a6db7c2a4ecc58680758	ncbi_dataset/data/GCF_006351505.1/GCF_006351505.1_ASM635150v1_genomic.fna	4768060	0a907880ac12e5de776230c3208dc35bf0ac3766de1bc14e2a067418562895a3	ncbi_dataset/data/GCF_006351505.1/genomic.gff	62265bdea9fc899549709ce76abc529cbc794baba41566177e12185d221c79c0	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_006351505.1	canonical_objects/GCF_006351505.1/GCF_006351505.1.pansn.fa.gz	1357110	2bad354c45ac1025b88da5218c71ff44d5b7543830975d6a49f877449489b565	323fafbffd12600d86fc44c354b74447e84fb7a8fdc700ce1634db852f183302	60f61cf124b9c58cf258a9ad48e9f240554a5aaf339c47dff1d552c4198d6b86	5d39e6d9be865483f97be76338809f4c936a00f992a9ad543cf97efd5167b783	44d0a2b3b2906a920ac99f23f6d963df57031607edbfed55bfb8dc4eb8d1e326	cb14463d554e08a8f9b9279b4c3f354ee24f90cadec34dd05e977057e34d3ad7	558	4644516	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:31.034301Z	b84daf7413512b8c9230b7e0206c988666b29ccc17c1ce97a483cffba4fb6bff
42	asm-v1-4fad43b6b8ac2a5931873b95	GCF_005039315.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_005039315.1	2013522	d7b86f38cc99e24d4b0be76eb99072411f8dbe01332bbdc208ed7fec5526d3ec	ncbi_dataset/data/GCF_005039315.1/GCF_005039315.1_ASM503931v1_genomic.fna	5128707	23cd19c337a11200d53b42925400072f4b31cd1c3dd199410ea5954af3715595	ncbi_dataset/data/GCF_005039315.1/genomic.gff	b76a0f59008e17982207dd57ebfc2718023a1275049c8b71e76b702adc5a2080	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_005039315.1	canonical_objects/GCF_005039315.1/GCF_005039315.1.pansn.fa.gz	1449078	0798afc80646774c596c0d89465b8fe96e2f7635ba2ac3edbb380e73a2c52d9e	2b87d1d12b421e62e04f1d6d3102b7d70dc7e4a793f5719744fefd7ac0bf5363	3c4b1f1a4e2c9c78cc1a0e5ae66914d5868b14be1c55eaacec7f0f10dca7a1e3	eb4e6b543e5638e41c5b160d5b46bfbf742300a54996ff01838413b301326d19	f6b0dfc08654ba004ee57b1043c653016af36b7d1312a0b32cc23c9150f7af67	e5650d2664905e9440cd8bb5e4d16979dcbf8f3bac41cf5809102d610d51143d	117	5052530	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:33.426506Z	0eea280f666b3bd3bd0bffaf1bdd9cb2a862e49ec947525bb658ea4c3e5fae13
43	asm-v1-ef21b6ec0b8c832cbedc2d93	GCF_005384385.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_005384385.1	1961779	a41399d302500082c6a0c2d0063413e1ceecc1a549a494a30baf5d0b08fe4627	ncbi_dataset/data/GCF_005384385.1/GCF_005384385.1_ASM538438v1_genomic.fna	5052188	7a512d5d8e89dccb87907d0c164057f3dd15ebedcb7087141510fdb1ca75e521	ncbi_dataset/data/GCF_005384385.1/genomic.gff	be409cdb15dc526938588162a4ca2c55dec6abae4cd56655e7bd1a002fe1f2b9	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_005384385.1	canonical_objects/GCF_005384385.1/GCF_005384385.1.pansn.fa.gz	1413709	031c9100e875e7e94b8b31282cc387f773a6eb551ea98655de9e69d7b4e7f3dc	ca8423a7e98c917c4e8b32a899183e242f5cc1a09b0a932af6836ea2d9dcaf0c	723646127cdaed69b7e07cae291183602abdcb3ac0ccdf815572441dc60c6903	7f469cdf7b28b71c5497b07d9ed874a6789cc0d729e6014e304491c072f170a4	80a576d7e783c05d9c682be82c91503df960e69204aceda54697015a665f5912	e8bad9c78071bff617dc578a1fdd1500cd456e0bafac1de39bb40fafbd62e633	70	4983353	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:35.735749Z	99d25b23cf149fee2787c7d64bf1b2a27abc4b357cf5f2e4447cc255234a041a
44	asm-v1-dcfffc170c5656770532cfc6	GCF_016530465.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_016530465.1	1960158	22d759aca7501dab6c54109d5b572187a8ab89cab0227bff281489b60e22d984	ncbi_dataset/data/GCF_016530465.1/GCF_016530465.1_ASM1653046v1_genomic.fna	5011733	f77043fea6ffd0d7351deb8e98a79a3abbcf1f7cfb82a785e215524504468fc5	ncbi_dataset/data/GCF_016530465.1/genomic.gff	1423ecfddce77ced8321d0545cfa41a651258ed1a4a1dc6b0397200226672c20	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_016530465.1	canonical_objects/GCF_016530465.1/GCF_016530465.1.pansn.fa.gz	1409357	b707e6aeacb8a1955ef91282db6bc6587a2977e27a6cf931a6225a3cb5844b04	d87ccf4c783d319040e50c7d3f00c984c4bc9abdb9736a5ba678a28223ee4eb8	8e2047ce6a1ff3b7877aa915a884a9d19aa45797e5b2e0e3c3f92119f7edab00	62c1536cebf239f13e64943a4e247e85561dbe5a42ec9ffac8b5dcac2ac7718c	6aa9aeedfdc933c886c0346d92699af07a5cd5ca27d49069525efcc917121252	082dc7a1b748869bba9743ad4babfcefc9164970cf73e3f63dda337245466733	89	4939634	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:38.067769Z	e1fe67c5f0c5cffcc376d7b410e94eb8296d8803c0282a3bb219c25489fc3dfb
45	asm-v1-9791d16f22febb6a4da01cdc	GCF_002152015.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002152015.1	1925314	5ebcff979135ac7fa14d5cb67ea7b2c179b5ae40cec9a2c913f1940f59253cdc	ncbi_dataset/data/GCF_002152015.1/GCF_002152015.1_ASM215201v1_genomic.fna	5117090	45ecaf33270cf96ab8a7f0826c9a65a6dd1bbb534c274a5d8284c677339377eb	ncbi_dataset/data/GCF_002152015.1/genomic.gff	ffd192bce8ea6c45a5c800589dd6a8df01177fbc051022016cfccad771295e73	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002152015.1	canonical_objects/GCF_002152015.1/GCF_002152015.1.pansn.fa.gz	1391182	3884a382474c6e7ab341a9414f2465b754915974b0a19dc7ca8a0bb4eff0c895	906eaa921bd9444645b705805a0d2180ae6c8129a4133a5841620c34ea29afc6	e3f95384438d84494f8e94993852bc783b9651bad7358adf88063fe4aec2a35e	3fd59847e218d94bac8bd4b3acfe4dc09a3c2c6ba4984722dbc49fac579c5c3c	d23810d99092d8df1a3395973c719848323b4f5939b78df3ceacded08072c332	f5f9e8d0372e244876e2761ff551a4347481813cfbdad42530bd2120c14198ea	21	5051955	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:41.209833Z	00ae143df1b5aef2f668a347694ec0864399ff1cdb6d574726746c3616525569
46	asm-v1-0e401af1329ee20675b75db8	GCF_018344735.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_018344735.1	2047312	2643b637da3439b461fe00e9d6d5303bab79712cd822e5c518c4e5aeaa54e54f	ncbi_dataset/data/GCF_018344735.1/GCF_018344735.1_ASM1834473v1_genomic.fna	5246351	ecc64626ec2924865b79611f9d757ea805f692be480c0b9e15590981ef2d51b4	ncbi_dataset/data/GCF_018344735.1/genomic.gff	b9abeaf522435142669e14b0ed43d4ae6b8c7c0042c3d74941ad7cadd6b43859	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_018344735.1	canonical_objects/GCF_018344735.1/GCF_018344735.1.pansn.fa.gz	1468680	245e6e9eeb951604de77d53fad002feeb824b797761aad11b1ee1d3453e0b477	aa5d22ecb540ff5010b25ddc4ae760501e4b346477464caf65707c94598f4c3d	4862a6106e9f823cfc8e948d75aa1b0d26e047fb9504370a1b7f5f820e2f0c8a	24b191c7b976fae4217328b7c768d10fb7b051d1406d571ee6c95777a88aaa26	e5fa5d5f2b698ad5ab039644229c445b446bef41358fc72ac7fc90367db1252b	66a2c9bfa2f8ede7a356124bb32fd281e1e6aca17a32e67a8a20100dd090116f	105	5170649	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:43.635440Z	9c10a5942874782e432aa7317c03c0ac3c5f9f811e85f38e2e091b7e13a83018
