stage_b_order	accession	source_state	canonical_state	terminal_state	reason	row_sha256
152	GCF_013395785.1	COMPLETE	COMPLETE	VALIDATED	.	1b72ad030a1dd972e66ff6f2dec20788cd2ee5c5b16aaefc1fc058c3f3184388
153	GCF_011404355.1	COMPLETE	COMPLETE	VALIDATED	.	0d70a92cb656159a2a48ab265641461c9a27c184573c77b17f8d4f47714494b3
154	GCF_002228265.1	COMPLETE	COMPLETE	VALIDATED	.	562e09ddc6f2ff6e034e195a2e5f5fdde870279ecfb55aca2e50469d43157578
155	GCF_004523615.1	COMPLETE	COMPLETE	VALIDATED	.	7cfe97b7756fececdc6b1ecf55d87912b19eac3cf64462c06729b3998c824fd7
156	GCF_019051815.1	COMPLETE	COMPLETE	VALIDATED	.	56f865ad8ff3d9fd77cc5059f8b367f2b4202ef7813301cd5a2fe4a5cfe429eb
157	GCF_016760895.1	COMPLETE	COMPLETE	VALIDATED	.	e2c9564bc00a216e8438284ddd37627685ebf2b943c44354e64bd6878e021bdd
158	GCF_900500215.1	COMPLETE	COMPLETE	VALIDATED	.	473b4fc59767a9076be1481265dbcfef2b35325b3ae097b02297663ba2e825a1
159	GCF_001894065.1	COMPLETE	COMPLETE	VALIDATED	.	f12c589ee535e5e67667244b9614dfc75b88358974be7928a39ba27fd1a3ac9b
160	GCF_005399985.1	COMPLETE	COMPLETE	VALIDATED	.	071a53f18f9c34266d1174bd9ed36f02bd75dbd289939d5bc274c97729c5d56b
161	GCF_900520305.1	COMPLETE	COMPLETE	VALIDATED	.	67c079f1f521d062c64d21ee8dd526c205e2db33449cfee5c70c850516565ad1
162	GCF_000627985.1	COMPLETE	COMPLETE	VALIDATED	.	aceff0217c60a925c83a39f2897ce5fffc4df18658e4f4305cefc22bf5185f5e
163	GCF_002972665.1	COMPLETE	COMPLETE	VALIDATED	.	1bc6013dd8fa8a66d9766c58baddcd1ba0a6fd096594188063a8ea1e01c30a54
164	GCF_013183145.1	COMPLETE	COMPLETE	VALIDATED	.	9bcf826f960ee8f8673234ff3720d567757c671e0990686359503f167b0d8027
165	GCF_000458295.1	COMPLETE	COMPLETE	VALIDATED	.	3c387c6b89d4c0cb44eba02fe8b03476d6199bfa848b9c2d3cd66799f622f64a
166	GCF_020216385.1	COMPLETE	COMPLETE	VALIDATED	.	e899a588e2a9943dd9ed0401d11696bcc3500d785a779df12a62e3159c663b46
167	GCF_002464385.1	COMPLETE	COMPLETE	VALIDATED	.	088f660e4d61ca12f660264e4cf2282d40128ab9bc14af5d8b2a81b75db6bed5
168	GCF_004010615.1	COMPLETE	COMPLETE	VALIDATED	.	5ab092f12ec49082083273f3c2a9f4ff0f5892da172223ef096462694d871ce8
169	GCF_006233005.1	COMPLETE	COMPLETE	VALIDATED	.	3ec4fbcc86319fd6bf1930b033b7178705134cf13a95edd0d549938550bc28fe
170	GCF_019104325.1	COMPLETE	COMPLETE	VALIDATED	.	9a6408ab2ce7e5eba364cc6c35cbce4b964e31c5c03cac229405f759f17d5537
171	GCF_000599645.1	COMPLETE	COMPLETE	VALIDATED	.	d53a643c5c9112d510414ec0503eddfd2cac0669a7ee499dcb5dd5ac62bc9622
172	GCF_003956205.1	COMPLETE	COMPLETE	VALIDATED	.	767f5b50d9ccf1329f15d4f6606352d93dd5bf1e70a269e68f8ef8752491407b
173	GCF_014169035.1	COMPLETE	COMPLETE	VALIDATED	.	55a51a0afadf8dcbb989b951ab44c5fdb354541a95eddbcb8b414a80719c0f3f
174	GCF_900016095.1	COMPLETE	COMPLETE	VALIDATED	.	7ff3832bf54e0bb6c74b84fdd82b00dba60396812d67d47dcdacff25f940484e
175	GCF_900015375.1	COMPLETE	COMPLETE	VALIDATED	.	5639e3a98f23646265a56a7a21e62c00560e187b8063fc019135ec659b58bed9
176	GCF_000351505.1	COMPLETE	COMPLETE	VALIDATED	.	be8607b7e125fb312d43160d5a85241adb11b3432ca801c475c78fc1b5f34ae6
177	GCF_904809765.1	COMPLETE	COMPLETE	VALIDATED	.	c57fb0f434b7be3b7e3c8d31939b40eebef669e8d4fcc2a2b50ed03188a38962
178	GCF_015693755.1	COMPLETE	COMPLETE	VALIDATED	.	7f4444488e7d4a3fd6c98faa809aa392d51defb734074dd546c77e95a16b18b8
179	GCF_021341955.1	COMPLETE	COMPLETE	VALIDATED	.	6f9c5963e4b6d1d316417c441e43227a2023ef6e40e086181bd20b99978cc685
180	GCF_003292875.1	COMPLETE	COMPLETE	VALIDATED	.	33d4a422a4515510a45e4164cfb654ac12f76de37c2ff71959d70529f28c4389
181	GCF_000647475.1	COMPLETE	COMPLETE	VALIDATED	.	6509b9d11834e61d2d368fc550cc2ecc7c0505432334302d429b67157958665d
182	GCF_003293265.1	COMPLETE	COMPLETE	VALIDATED	.	4664223aa1af45bfd81e2377d783c02c6ec8b75ef5f05cf99115243fadf83880
183	GCF_002467555.1	COMPLETE	COMPLETE	VALIDATED	.	41ff4324d32bb9035a257fcdf5d65cf475ac9f6f36d1280f7158d345ec67ee96
184	GCF_904810175.1	COMPLETE	COMPLETE	VALIDATED	.	f04c478bd38ec0e73f48af21ff3de746cac0c12dcab203ca17475e9c913d2276
185	GCF_003367575.1	COMPLETE	COMPLETE	VALIDATED	.	366d6f1e5376e155fab0ec866f5b28380003b68656d5c603351830df36f0b556
186	GCF_009880525.1	COMPLETE	COMPLETE	VALIDATED	.	99b0feab2d2e9101d8b118bb7499b453550078d9918b568c729b04d1820a2853
187	GCF_000752535.1	COMPLETE	COMPLETE	VALIDATED	.	a69d27b87e290b7050b2d28a2d41f5b0f0455c6bd834cecdd742a4f14cf36e7a
188	GCF_011045875.1	COMPLETE	COMPLETE	VALIDATED	.	f8152287132f6af30bd3a8675f556ff741b9eac29a44322688472fcf3388cd94
189	GCF_000442065.2	COMPLETE	COMPLETE	VALIDATED	.	86cf151c25f5c0b933ba7604d0e576a87a56da607f3fe5bcd1c28903e9965f8c
190	GCF_003686895.1	COMPLETE	COMPLETE	VALIDATED	.	03c6488f81fb7ad4d8651eeb525467d036abeedfb40e1d18574ee54ecab29a50
191	GCF_010820865.1	COMPLETE	COMPLETE	VALIDATED	.	da8f1523d10162ab799d249f6a66805b6b5255c269b0a5e69529c52faf6b4b77
192	GCF_003322845.1	COMPLETE	COMPLETE	VALIDATED	.	1fbef216b03b058fe7957a96cb6dc3a685bfa7813416f58dc9bfc27b78938502
193	GCF_900499545.1	COMPLETE	COMPLETE	VALIDATED	.	87056c085776be541c5379d00042bed158e32ab9fc2c91ab7b04bfee813450e5
194	GCF_003328195.1	COMPLETE	COMPLETE	VALIDATED	.	4fa591ffba95d444e19a162d6df728f2175d3933aa2cfccbda9254fd20042929
195	GCF_002770195.1	COMPLETE	COMPLETE	VALIDATED	.	3d9ae5b27f9e49b6297ec1e80477bef5846c1746497bf3d57cce3390a2406d78
196	GCF_002016465.1	COMPLETE	COMPLETE	VALIDATED	.	75582e074c38333f97e04ae7c153dfb4ee2f6e7d339196a78f7b0c56c4f18b6b
197	GCF_002941745.1	COMPLETE	COMPLETE	VALIDATED	.	eeb9a0ea000e1877a9076961c53b971739697e34351e5a0e53657792efa9ea31
198	GCF_002190145.1	COMPLETE	COMPLETE	VALIDATED	.	c905590640b9e5e02d4c6e7fd142dccf531d90141a7312e18ef46318257fd344
199	GCF_003301195.1	COMPLETE	COMPLETE	VALIDATED	.	a84731cefe3a148e2f86eab1acda20e6b07334e163e139739b0c690a8ed1fe9e
200	GCF_017163155.1	COMPLETE	COMPLETE	VALIDATED	.	2bd80955b184cb1755e0494f29f2aa6fe86aad0c5fa327483e3b9df51fdb9e30
201	GCF_003145395.1	COMPLETE	COMPLETE	VALIDATED	.	8411e18d12978804363c9f53a17002a8d10564c6edac2c7510f6c3a740af2fe5
202	GCF_003300725.1	COMPLETE	COMPLETE	VALIDATED	.	32bc8c88f24906c006761a7eb7e978fdd06a40a11a78c4f9be3b1f4d795266d7
203	GCF_001650275.1	COMPLETE	COMPLETE	VALIDATED	.	0fd8004b1c3365dc8f398ceeb35f0349ef24b0685bbe4c1cae79852ae73bbf72
204	GCF_014494815.1	COMPLETE	COMPLETE	VALIDATED	.	c1c8f1f6116dcfd6cbb89ae337830ddd30cc57a4f49b06a7e7f4942598b86973
205	GCF_002535515.1	COMPLETE	COMPLETE	VALIDATED	.	61acd811d85ef85f4ddf588a86b8c79250fd73a0db980aedeed2acc0d719437d
206	GCF_000798075.1	COMPLETE	COMPLETE	VALIDATED	.	9a94227865642ff1769605278b9515eddcd23a01e1dae7e25063612ca8f13897
207	GCF_002232295.1	COMPLETE	COMPLETE	VALIDATED	.	90e98ead039c20c35dc584ecf60a3d51368cfbf7edb1129ca8e744016211773c
208	GCF_004569745.1	COMPLETE	COMPLETE	VALIDATED	.	1c7203112bb982f230f9a321a6c51072e99524ab40ce4ab27ac03a82f59eb3b8
209	GCF_000418675.1	COMPLETE	COMPLETE	VALIDATED	.	885b612246d21f44d5985b0bd1b970edee08872529cf27d56f043043679518ee
210	GCF_006232215.1	COMPLETE	COMPLETE	VALIDATED	.	ac94a3d782be302e25964a66e7d64da4a9ef7b2bb47d030fac1ed45ef4e69d1f
211	GCF_006238305.1	COMPLETE	COMPLETE	VALIDATED	.	08d4b5be4ec39e8178449125097f291336f828a006423406864d41873c9db20c
212	GCF_000492235.1	COMPLETE	COMPLETE	VALIDATED	.	e3ae1d412b643c38c0f03a6d57766ac50c4f269013302d3a9a7e278959c2aa72
213	GCF_003981055.1	COMPLETE	COMPLETE	VALIDATED	.	ab0d43aaba1b44ae4e53c8547e85d31e1cb59636238d38feabb33a5caad4fc57
214	GCF_005395665.1	COMPLETE	COMPLETE	VALIDATED	.	026af9e378eb5f69f39174f1dd9752fd13bad46ee197a4c2d7cb6ea47cc91de8
215	GCF_015163255.1	COMPLETE	COMPLETE	VALIDATED	.	15ed30268e5149fa8569dbc9afded67fefb987c5b96af761e078acc095440f25
216	GCF_000357005.2	COMPLETE	COMPLETE	VALIDATED	.	9ce8aef12e9ba094d922d666584fa2f1be7c96c31505f7fc5d088738d44649fb
217	GCF_006349805.1	COMPLETE	COMPLETE	VALIDATED	.	49faf6f18be8e046f5b19c21558e9e99a77d998c7c296153c37b87ec6c575af4
218	GCF_013369795.1	COMPLETE	COMPLETE	VALIDATED	.	b9c6442cdd9e39cc963aeff454edeb94907e7ec7675e608f626722354cde0992
219	GCF_004661505.1	COMPLETE	COMPLETE	VALIDATED	.	1d061b99ec24ee8ac00e868e17c1a2609266abffcd925d6691f3292d1cc02d97
220	GCF_002465635.1	COMPLETE	COMPLETE	VALIDATED	.	7eae116606fbdcb0ae0bfc9ef5a3d7e8a741b0d04569c106bbd38a23f8cdbed6
221	GCF_016889485.1	COMPLETE	COMPLETE	VALIDATED	.	2afb8b4e03cebaea5538844bd2bb9a0c203e12883775a0015f91bd75c16b144b
222	GCF_006236075.1	COMPLETE	COMPLETE	VALIDATED	.	c88525e64b66543ede968644ed28b18cc13d3e0337403235362899dcd612bd6f
223	GCF_015160015.1	COMPLETE	COMPLETE	VALIDATED	.	6201d254dd002b7c4cbadd665ed72da55194fe27bc6e69445f0619a623632cbc
224	GCF_001679985.1	COMPLETE	COMPLETE	VALIDATED	.	2731fa772a6412774450af2ba061046b9e7c9f29cb9e3835fb9cacd5565ef201
225	GCF_003830805.1	COMPLETE	COMPLETE	VALIDATED	.	7b20450cd0cd44c43aaa3965ed0a400f2a3837b1f34199b6ead2044f6222c803
226	GCF_020422075.1	COMPLETE	COMPLETE	VALIDATED	.	2f59c20e05ebc6ac8ee131cc245c0d3fc845fc4288ba79bc54e46da0e91b0e1c
227	GCF_900196545.1	COMPLETE	COMPLETE	VALIDATED	.	bbbc1644f0e110e6735714203a393824ad07b5c35530d48a143be4ba99ebaaf0
228	GCF_017594025.1	COMPLETE	COMPLETE	VALIDATED	.	1d111378ee1d0b0c7990867cbb1b84bb0769b4bb3a4e463bce6bf00f8af29ee2
229	GCF_905219285.1	COMPLETE	COMPLETE	VALIDATED	.	edab55cbf885f471161e0386bf0adacc074f565919a2343b0b4d76f968225dd0
230	GCF_000304075.2	COMPLETE	COMPLETE	VALIDATED	.	3f79d233bef3e6147a0cc24c77b982b011668b4e2bf71c17dd1eba7a81007f54
231	GCF_005399365.1	COMPLETE	COMPLETE	VALIDATED	.	4f766f00f6bb1edfefcc99b86cfd8421c093edf922247984f14577fd8d3b1b09
232	GCF_004767025.1	COMPLETE	COMPLETE	VALIDATED	.	115815569a5883563dd5c87eaf58c3e7109b9fb529de329d3184a5e3637e4325
233	GCF_019800285.1	COMPLETE	COMPLETE	VALIDATED	.	15de4995368684b1d0ba85fbeba4c059d1127a9693db5f42ab14ffb64c1af3d8
234	GCF_002973095.1	COMPLETE	COMPLETE	VALIDATED	.	2f9649bef4244f3861fa627626fa951e890feaa48e738298452a87688390a574
235	GCF_002916665.1	COMPLETE	COMPLETE	VALIDATED	.	b294b4fe7a8b62b3874f12c9efda615f229470ce758e6cbcc22c2449a2fb1dda
236	GCF_021108615.1	COMPLETE	COMPLETE	VALIDATED	.	1992149b20ace5e7e2e05417c589106e36473c353082cdc4bf3ebb7f38476b4e
237	GCF_011045235.1	COMPLETE	COMPLETE	VALIDATED	.	251ecc04a0823aa1766fbcfe8bef40fef20982e70dd27e9d1822aaff0c3a285c
238	GCF_019841145.1	COMPLETE	COMPLETE	VALIDATED	.	d057a8438677dfeaf381d3a1cac9bf431f6a1ae947c8ac7aca65482a66e3a724
239	GCF_002769655.1	COMPLETE	COMPLETE	VALIDATED	.	a53eb82e646a30c510599a5411b5a5e636eb9687d546f6294bcc0425679e48e8
240	GCF_014855895.1	COMPLETE	COMPLETE	VALIDATED	.	da1bef4303094c0fdb6b8ea5e4da4292ae4c7aca01f4805a4585ba74a84e8413
241	GCF_006350385.1	COMPLETE	COMPLETE	VALIDATED	.	5b96826a634d59123c699039d33034cbde957bfc46896862775a9875ac589f6c
242	GCF_009627495.1	COMPLETE	COMPLETE	VALIDATED	.	a5490abdf33314b350b53a799f15e2e641971088e625e901ceec6941d0a1f88a
243	GCF_003829865.1	COMPLETE	COMPLETE	VALIDATED	.	b72588a524d8add33178b31292795f723ea545da34d0464879fe35886bb875c2
244	GCF_002810895.1	COMPLETE	COMPLETE	VALIDATED	.	066d0f8e3b29d6e07b524cd92248ebfdf0482449e0451db89ce7a7d4544349a7
245	GCF_014170995.1	COMPLETE	COMPLETE	VALIDATED	.	26479a4a004e3a9e7189d4b556547774928f0676268a3087034be4fc93aef2fa
246	GCF_000781295.1	COMPLETE	COMPLETE	VALIDATED	.	88bb19990c822a1932fe31e19a05b65a645d691ff08ac68c7df07399ed1d196b
247	GCF_002767435.1	COMPLETE	COMPLETE	VALIDATED	.	28ba31253a6e0e0c2c42b848f5f547698e3f77c4310593e7c8c515771a56f9aa
248	GCF_003982245.1	COMPLETE	COMPLETE	VALIDATED	.	a63008a666ff5b97586b3351178475343ad971968adf6ccb3edb3649abca3863
249	GCF_900479215.1	COMPLETE	COMPLETE	VALIDATED	.	ed8b5d83fd1500fc753d87ffb323c81895c6328033d67a1b25eb8fb99fc841e5
250	GCF_020089695.1	COMPLETE	COMPLETE	VALIDATED	.	f02da0741d85b2eb7f789763373d8acb4449ec7cb19712848cce17385e958d06
